theta,theta_dot,torque_action,reward,next_theta,next_theta_dot,terminal
0.524213830914559,0.7113634140817275,-2.0,-0.4342285760804593,0.5668930975519926,0.8535853327486731,0
0.5668930975519926,0.8535853327486731,-2.0,-0.5241034393714681,0.6175671256009854,1.0134805609798585,0
0.6175671256009854,1.0134805609798585,-2.0,-0.6410187172993624,0.6772286782623178,1.1932310532266432,0
0.6772286782623178,1.1932310532266432,-2.0,-0.7928940533127748,0.7470231125962559,1.3958886866787639,0
0.7470231125962559,1.3958886866787639,-2.0,-0.9898384676780225,0.8282411844786104,1.6243614376470863,0
0.8282411844786104,1.6243614376470863,-2.0,-1.2433911671470674,0.9221794841878053,1.8787659941838972,0
0.9221794841878053,1.8787659941838972,-2.0,-1.5690964147052373,1.03029780461788,2.162366408601499,0
1.03029780461788,2.162366408601499,-2.0,-1.9841544642900857,1.154028605377162,2.474616015185645,0
1.154028605377162,2.474616015185645,-2.0,-2.5080472697786047,1.2947188913120993,2.8138057186987395,0
-0.0053680193194667325,-0.12476539963293538,0.014551651209902317,-0.0017413164217814558,-0.011697262871365854,-0.12658487103798285,0
-0.011697262871365854,-0.12658487103798285,0.3585807560056375,-0.002887489313465587,-0.017396087054645015,-0.11397648366558137,0
-0.017396087054645015,-0.11397648366558137,0.30631973169300436,-0.0025962622189768646,-0.02273691375055975,-0.10681653391829046,0
-0.02273691375055975,-0.10681653391829046,0.40467330715039235,-0.003357588946095934,-0.027627482038382833,-0.09781136575646056,0
-0.027627482038382833,-0.09781136575646056,0.5031077608035492,-0.004279621740128227,-0.031901629807144616,-0.08548295537523928,0
-0.031901629807144616,-0.08548295537523928,0.46683804878100277,-0.004053608418918033,-0.03575992729680477,-0.07716594979320415,0
-0.03575992729680477,-0.07716594979320415,0.4694408281235046,-0.004233372687041055,-0.03925513800603131,-0.06990421418453056,0
-0.03925513800603131,-0.06990421418453056,0.426804563922529,-0.004097911172187993,-0.04263951856546333,-0.06768761118864365,0
-0.04263951856546333,-0.06768761118864365,0.34992471160965855,-0.003868551353657935,-0.0462067737321572,-0.07134510333387532,0
-0.0462067737321572,-0.07134510333387532,0.3114046077180719,-0.004101018224652999,-0.0501362862102428,-0.07859024956170799,0
-0.0501362862102428,-0.07859024956170799,0.531950681645206,-0.006318349271673305,-0.05394092391321248,-0.07609275405939352,0
0.10466579229179396,-0.09674802526890974,-0.5281522082473196,-0.01351858325465064,0.10110808979907926,-0.07115404985429606,0
0.10110808979907926,-0.07115404985429606,-0.7047346747682037,-0.014945942100125141,0.09826191169637521,-0.05692356205407749,0
0.09826191169637521,-0.05692356205407749,-0.6013686937491923,-0.01304537147041434,0.0963343931176257,-0.038550371574991214,0
0.0963343931176257,-0.038550371574991214,-0.9185035650182787,-0.017500330436786723,0.09447557460037137,-0.037176370345087986,0
0.09447557460037137,-0.037176370345087986,-0.6495817583706555,-0.0129789326919621,0.09329131279415037,-0.023685236124423175,0
0.09329131279415037,-0.023685236124423175,-0.6752205684036248,-0.013162672140831444,0.09267201813993697,-0.01238589308426974,0
0.09267201813993697,-0.01238589308426974,-0.5186536225659846,-0.011356047490539742,0.09305929485251507,0.007745534251565352,0
0.09305929485251507,0.007745534251565352,-0.7962939206183829,-0.015147133390416692,0.09374236054549545,0.013661313859609055,0
0.09374236054549545,0.013661313859609055,-1.1360175441812412,-0.021713528182877494,0.09384940712235235,0.002140931537141866,0
0.09384940712235235,0.002140931537141866,-0.7987157717684936,-0.015264711712366454,0.09423071223397894,0.007626102232530387,0
0.09423071223397894,0.007626102232530387,-0.6604132094957874,-0.013493982182626863,0.09531698117880927,0.021725378896607382,0
0.09531698117880927,0.021725378896607382,-0.9781337393587628,-0.018870824357635967,0.09626674496789622,0.018995275781739485,0
0.09626674496789622,0.018995275781739485,-0.7690082009038113,-0.015537407208274512,0.09768776412553537,0.02842038315278505,0
0.09768776412553537,0.02842038315278505,-1.0160149495602815,-0.020181069875809345,0.09896127150100131,0.02547014750931744,0
0.09896127150100131,0.02547014750931744,-0.5643416099028156,-0.013626960614354526,0.10120060252199314,0.04478662041983794,0
0.10120060252199314,0.04478662041983794,-1.0823811179585283,-0.022522756819294283,0.10319214370605234,0.039830823681187524,0
0.10319214370605234,0.039830823681187524,-0.9753208942028679,-0.02077227484663088,0.10528402967249839,0.04183771932891894,0
0.10528402967249839,0.04183771932891894,-0.8813311741989156,-0.019599056369197905,0.10769716928370388,0.04826279222410798,0
0.10769716928370388,0.04826279222410798,-0.8711388198379038,-0.020133224993935783,0.11054454097130373,0.05694743375199422,0
0.11054454097130373,0.05694743375199422,-0.7956946259828336,-0.01984612942135998,0.11408118349880336,0.07073285054998973,0
0.11408118349880336,0.07073285054998973,-1.1354608914457438,-0.027202463479860058,0.11757033173303277,0.06978296468458833,0
0.11757033173303277,0.06978296468458833,-0.9517330179459808,-0.02446821090314453,0.12155416749165937,0.07967671517253355,0
0.12155416749165937,0.07967671517253355,-1.3686910248515565,-0.03487944945082182,0.1250875713808588,0.07066807778398461,0
0.1250875713808588,0.07066807778398461,-1.2830493188092025,-0.033421628960033034,0.12846487901595172,0.06754615270186305,0
0.12846487901595172,0.06754615270186305,-1.3628622723008263,-0.03627263707339479,0.13157462225251315,0.06219486473122553,0
0.13157462225251315,0.06219486473122553,-1.285537570182417,-0.03503170310566926,0.13464358186617353,0.06137919227320936,0
0.13464358186617353,0.06137919227320936,-1.0805581805488051,-0.03133606230416533,0.13829707684916892,0.07306989965991154,0
0.13829707684916892,0.07306989965991154,-1.3299989543901267,-0.03841781801662718,0.1420281743126064,0.07462194926874824,0
0.1420281743126064,0.07462194926874824,-1.3366427664200593,-0.03973762831844517,0.14587508528521287,0.07693821945212577,0
0.14587508528521287,0.07693821945212577,-1.2651524601437394,-0.03924574238141707,0.15009314754229752,0.08436124514168913,0
0.15009314754229752,0.08436124514168913,-1.2819249775834312,-0.04124384235390182,0.15474341777236544,0.09300540460135587,0
0.15474341777236544,0.09300540460135587,-1.4671028187937953,-0.0478841137285516,0.15952135051153427,0.09555865478337536,0
0.15952135051153427,0.09555865478337536,-1.6042642905792146,-0.05350740111792028,0.1641048809137593,0.0916706080445011,0
0.1641048809137593,0.0916706080445011,-1.2362055925383924,-0.04529304308065951,0.16964992857794758,0.11090095328376649,0
0.16964992857794758,0.11090095328376649,-1.61761153435176,-0.05811060786381254,0.1752210813817645,0.11142305607633646,0
0.1752210813817645,0.11142305607633646,-1.6489027484209131,-0.061216586242303535,0.18091587830751754,0.11389593851505989,0
0.18091587830751754,0.11389593851505989,-1.6808282919405868,-0.06450636348109204,0.18677078807219916,0.11709819529363351,0
0.18677078807219916,0.11709819529363351,-1.618008884734662,-0.0650912411567052,0.19312433783294258,0.12707099521486445,0
0.19312433783294258,0.12707099521486445,-1.9978833370231928,-0.08105686319629882,0.19918223211175246,0.12115788557619803,0
0.19918223211175246,0.12115788557619803,-1.5036393036392925,-0.06720906928702863,0.20631380329583715,0.14263142368169374,0
0.20631380329583715,0.14263142368169374,-1.9578457633040218,-0.08602237334504098,0.2135427103347154,0.14457814077756487,0
0.2135427103347154,0.14457814077756487,-1.8762938210320557,-0.08648605002249078,0.22120612337350698,0.15326826077583308,0
0.22120612337350698,0.15326826077583308,-2.0,-0.09509977824262036,0.2292100659855909,0.16007885224168206,0
0.2292100659855909,0.16007885224168206,-1.844648709976348,-0.09392567400288479,0.23813830078887088,0.17856469606559944,0
0.23813830078887088,0.17856469606559944,-1.9763397175611184,-0.10425853744675723,0.24784767716031775,0.1941875274289397,0
0.24784767716031775,0.1941875274289397,-2.0,-0.11141956446470125,0.25854262438155295,0.21389894442470914,0
0.25854262438155295,0.21389894442470914,-2.0,-0.11884388410793548,0.270469579725491,0.23853910687876195,0
0.270469579725491,0.23853910687876195,-2.0,-0.12780345249375136,0.28389341943097435,0.2684767941096628,0
0.28389341943097435,0.2684767941096628,-2.0,-0.13876936807286874,0.299132462832989,0.3047808680402891,0
0.299132462832989,0.3047808680402891,-2.0,-0.15229678700897506,0.3165292958089134,0.3479366595184883,0
0.3165292958089134,0.3479366595184883,-2.0,-0.16906699620438,0.3364478007550056,0.39837009892184505,0
0.3364478007550056,0.39837009892184505,-2.0,-0.19022841964639975,0.3593952722539946,0.4589494299797837,0
0.3593952722539946,0.4589494299797837,-2.0,-0.21676602148164623,0.38581247901354354,0.528344135190978,0
0.38581247901354354,0.528344135190978,-2.0,-0.2506812927334482,0.4163598784064577,0.6109479878582788,0
0.4163598784064577,0.6109479878582788,-2.0,-0.2938813742388943,0.4516709113976254,0.7062206598233501,0
0.4516709113976254,0.7062206598233501,-2.0,-0.34946587488443837,0.4925538483514029,0.8176587390755483,0
0.4925538483514029,0.8176587390755483,-2.0,-0.4210662730072872,0.5398810837494334,0.9465447079606146,0
0.5398810837494334,0.9465447079606146,-2.0,-0.5134353702369999,0.5946215206741154,1.0948087384936347,0
0.5946215206741154,1.0948087384936347,-2.0,-0.6329825426365843,0.657897412156303,1.2655178296437541,0
0.657897412156303,1.2655178296437541,-2.0,-0.7874124713390326,0.7309030878733678,1.4601135143412942,0
0.7309030878733678,1.4601135143412942,-2.0,-0.9869180574874803,0.8149762387293418,1.6814630171194818,0
0.8149762387293418,1.6814630171194818,-2.0,-1.24443793999548,0.9115976269570263,1.9324277645536927,0
0.9115976269570263,1.9324277645536927,-2.0,-1.5743009624799615,1.0222085124475333,2.212217709810141,0
1.0222085124475333,2.212217709810141,-2.0,-1.9945189624230597,1.1482970560805494,2.5217708726603276,0
1.1482970560805494,2.5217708726603276,-2.0,-2.523954915435721,1.2911933939354139,2.8579267570972977,0
-0.317597852695873,-0.1376762720085459,2.0,-0.15065846221234236,-0.3271370227117232,-0.19078340031700539,0
-0.3271370227117232,-0.19078340031700539,2.0,-0.16141363494712693,-0.33952376054888944,-0.2477347567433226,0
-0.33952376054888944,-0.2477347567433226,2.0,-0.17567347479760992,-0.35503483679861425,-0.31022152499449884,0
-0.35503483679861425,-0.31022152499449884,2.0,-0.19428744651596483,-0.37401074740846685,-0.3795182121970543,0
-0.37401074740846685,-0.3795182121970543,2.0,-0.21847427065507133,-0.396895407294358,-0.4576931977178267,0
-0.396895407294358,-0.4576931977178267,2.0,-0.249630498258943,-0.42415487403893826,-0.5451893348916084,0
-0.42415487403893826,-0.5451893348916084,2.0,-0.28982942007483004,-0.4563823965230931,-0.644550449683097,0
-0.4563823965230931,-0.644550449683097,2.0,-0.3417285836354649,-0.49427172425460686,-0.7577865546302784,0
-0.49427172425460686,-0.7577865546302784,2.0,-0.40889436726676526,-0.5386442278624735,-0.88745007215733,0
-0.5386442278624735,-0.88745007215733,2.0,-0.49598628530824723,-0.5904502932634768,-1.0361213080200675,0
-0.5904502932634768,-1.0361213080200675,2.0,-0.6085253945532897,-0.6506859198257207,-1.2047125312448836,0
-0.6506859198257207,-1.2047125312448836,2.0,-0.7545144721893409,-0.7205617458647806,-1.397516520781204,0
-0.7205617458647806,-1.397516520781204,2.0,-0.942922097193674,-0.8013116321464953,-1.6149977256342931,0
-0.8013116321464953,-1.6149977256342931,2.0,-1.1864905288731493,-0.8943914893467997,-1.861597144006089,0
-0.8943914893467997,-1.861597144006089,2.0,-1.4985949499013178,-1.0011877867502506,-2.1359259480690165,0
-1.0011877867502506,-2.1359259480690165,2.0,-1.8969435806218455,-1.1231905166341507,-2.440054597678001,0
-1.1231905166341507,-2.440054597678001,2.0,-2.4012168461534538,-1.26184216595469,-2.7730329864107826,0
0.16924643327742228,-0.10486379653275778,-1.0829058096307953,-0.03967688677874657,0.165443241033024,-0.07606384488796318,0
0.165443241033024,-0.07606384488796318,-1.144909448497664,-0.03989564193490806,0.16283595178222043,-0.05214578501606776,0
0.16283595178222043,-0.05214578501606776,-1.0921600928661026,-0.038082814244227686,0.16150479322918576,-0.026623171060695,0
0.16150479322918576,-0.026623171060695,-1.4870974370830004,-0.04787976517178608,0.16034874225956042,-0.023121019392505618,0
0.16034874225956042,-0.023121019392505618,-1.090910293522247,-0.037634149018191135,0.16041545532687662,0.0013342613463231921,0
0.16041545532687662,0.0013342613463231921,-1.4388187659653955,-0.0465490188702037,0.16075569632171405,0.0068048198967477595,0
0.16075569632171405,0.0068048198967477595,-1.2834390232367783,-0.042709248340294985,0.1618348243796892,0.02158256115950459,0
0.1618348243796892,0.02158256115950459,-1.0638880267594746,-0.03851150397415812,0.16421452002061088,0.04759391281842945,0
