时间,电力负荷,温度,湿度,是否工作日
2023-01-15 22:00:00,56.83637748179487,15.70207336305944,74.98868739709458,0
2023-01-15 23:00:00,73.74023680035329,16.666223694751437,74.78081181711697,0
2023-01-16 00:00:00,73.34291456753985,23.60159497542162,72.15026149910076,1
2023-01-16 01:00:00,71.86363547647181,23.009270060569346,69.70471589239699,1
2023-01-16 02:00:00,75.21176759795974,19.098790889238543,69.70759906843051,1
2023-01-16 03:00:00,109.55817433993245,23.71950842674447,74.28441379934169,1
2023-01-16 04:00:00,102.54399571243269,28.102716781266142,66.47861223512544,1
2023-01-16 05:00:00,136.28295449339953,30.589255212387346,70.9018374689137,1
2023-01-16 06:00:00,128.5786150188376,29.830234533300313,66.0121003782914,1
2023-01-16 07:00:00,129.85400232855713,33.31617063227167,53.78437424606391,1
2023-01-16 08:00:00,147.87138524987398,22.806948445728516,65.12445346543649,1
2023-01-16 09:00:00,181.80008490875733,27.501831621380955,64.68168696080123,1
2023-01-16 10:00:00,175.87891805921583,19.546062323838534,55.075205730821395,1
2023-01-16 11:00:00,177.00004799890797,24.867327337477715,62.240751762408095,1
2023-01-16 12:00:00,185.83681190788843,19.71662385667399,56.624534544697184,1
2023-01-16 13:00:00,187.60074832548943,18.670639465047145,62.78228046882614,1
2023-01-16 14:00:00,188.81188799760713,12.408351118230705,57.883495435692254,1
2023-01-16 15:00:00,184.2269610076172,16.767326983107782,57.547366472006075,1
2023-01-16 16:00:00,155.83894319146972,14.464919954332169,67.1433642393503,1
2023-01-16 17:00:00,134.16710504366623,12.09137464614498,71.04759012086761,1
2023-01-16 18:00:00,130.40197803812782,9.611448259409677,72.1730698973984,1
2023-01-16 19:00:00,124.2484824600634,12.080313592994711,70.45295189563302,1
2023-01-16 20:00:00,99.99904038725448,9.219068258193568,76.15092914501628,1
2023-01-16 21:00:00,89.7597814410828,15.495599165196658,80.71878003006098,1
2023-01-16 22:00:00,94.87323827563749,19.94844268297176,79.73101574439164,1
2023-01-16 23:00:00,86.00381481920266,20.62364122891234,80.77271110506292,1
2023-01-17 00:00:00,89.02652819775234,17.81119259057777,75.74239826598566,1
2023-01-17 01:00:00,82.86731358218236,23.672442402844514,83.56466098849634,1
2023-01-17 02:00:00,93.19328091235687,21.120575368724058,69.91314584675901,1
2023-01-17 03:00:00,94.25088774162604,28.7882387453925,75.92490275075464,1
2023-01-17 04:00:00,122.80054235488434,30.012064276432003,76.85200527738466,1
2023-01-17 05:00:00,136.36009933574798,24.049809244294188,70.7383056115027,1
2023-01-17 06:00:00,120.53667962125553,26.51464846826291,64.82591049920443,1
2023-01-17 07:00:00,142.6944018968384,28.80984157265938,60.985410079939285,1
2023-01-17 08:00:00,149.13326569273568,27.75767479642191,67.03001379955931,1
2023-01-17 09:00:00,168.00365795889488,23.442637005609058,53.512819106534316,1
2023-01-17 10:00:00,181.6654487349548,26.16693618805655,55.19389780309745,1
2023-01-17 11:00:00,173.04839736110458,23.342611277846746,58.15200522047453,1
2023-01-17 12:00:00,180.07996011238333,19.417192604064443,67.09529451930317,1
2023-01-17 13:00:00,177.6052758372749,15.144435048499702,64.19276676528894,1
2023-01-17 14:00:00,184.77250172684788,18.146121379249692,59.36575867791585,1
2023-01-17 15:00:00,175.49734067332633,17.895153527399415,64.96136020775444,1
2023-01-17 16:00:00,157.28118271026392,9.889061510616003,65.98583446693367,1
2023-01-17 17:00:00,154.25771922015653,8.504240985644856,68.11728989107411,1
2023-01-17 18:00:00,134.1317573977638,11.473622996235989,79.05591615825531,1
2023-01-17 19:00:00,123.99105488524991,9.266653597868357,69.51438904042828,1
2023-01-17 20:00:00,131.43307914662188,10.921554360165912,86.19432873434383,1
2023-01-17 21:00:00,117.7978297022126,15.147891643308537,83.51345471808042,1
2023-01-17 22:00:00,83.50147568513856,9.271931737478118,85.40978924802282,1
2023-01-17 23:00:00,99.84959110797479,21.36671652353279,77.54550839194057,1
2023-01-18 00:00:00,87.19164032726707,20.218041572988025,78.34327067286128,1
2023-01-18 01:00:00,69.34875058037154,21.353711017338664,70.54031234229198,1
2023-01-18 02:00:00,94.06418103067782,24.732297537335654,73.1707004941989,1
2023-01-18 03:00:00,109.25165490714929,26.958355876927033,75.9553755035368,1
2023-01-18 04:00:00,93.052226719907,23.46665012750961,77.42286512149184,1
2023-01-18 05:00:00,107.21169431708248,34.144072945250386,62.79798106374596,1
2023-01-18 06:00:00,139.5542894507862,30.123976896811854,64.01100194960225,1
2023-01-18 07:00:00,145.08358014573366,30.988264654232808,62.87039921209157,1
2023-01-18 08:00:00,159.9924375347464,31.514903349566517,54.87062953336561,1
2023-01-18 09:00:00,168.2889060056835,24.007580439184576,63.584439941634685,1
2023-01-18 10:00:00,176.78590418085452,26.420415697105685,56.42456744628262,1
2023-01-18 11:00:00,164.65924481369376,21.78526717832883,59.16284229204802,1
2023-01-18 12:00:00,190.15085184856562,22.54031232564948,58.6472788721838,1
2023-01-18 13:00:00,189.7198660210823,11.030127287920305,58.34723605648609,1
2023-01-18 14:00:00,170.78503753089282,14.702717099276196,64.1707625430643,1
2023-01-18 15:00:00,164.7482443435399,11.120470220782643,65.43485084183884,1
2023-01-18 16:00:00,139.56659975679395,12.63653481405808,67.19816077602181,1
2023-01-18 17:00:00,148.01117459765555,11.750874299213923,68.02392674384006,1
2023-01-18 18:00:00,135.6982491994926,7.877122315533922,75.75909171938619,1
2023-01-18 19:00:00,116.46481235723199,8.204220144581186,84.64119102920725,1
2023-01-18 20:00:00,116.3212083810562,11.007749856483626,78.8498606198676,1
2023-01-18 21:00:00,91.4315634132244,10.2390055061889,84.35289734171296,1
2023-01-18 22:00:00,92.52246385206523,17.52595108635638,73.00437126923701,1
2023-01-18 23:00:00,71.73474008097658,16.304187947632446,80.64901314853572,1
2023-01-19 00:00:00,62.686803708906474,11.279035342035076,73.60613267340149,1
2023-01-19 01:00:00,62.93249132416709,21.463724281159788,70.32144677725603,1
2023-01-19 02:00:00,71.97413424883634,21.884368537468085,72.09715549223773,1
2023-01-19 03:00:00,74.02171686998788,22.17724036548264,79.4465979373889,1
2023-01-19 04:00:00,86.80759926093218,24.947974123176667,75.69262895593309,1
2023-01-19 05:00:00,108.49184467693787,29.98748367838959,69.54878875803021,1
2023-01-19 06:00:00,108.85468284526668,33.98592248474469,58.175028835078926,1
2023-01-19 07:00:00,110.14750646538809,30.59881168448562,62.645492056314495,1
2023-01-19 08:00:00,155.81816425970305,26.84074387319717,63.35807558883671,1
2023-01-19 09:00:00,162.5422050638811,28.438780397377585,61.50537488073567,1
2023-01-19 10:00:00,143.8009684558146,23.622729069343023,50.825551187591934,1
2023-01-19 11:00:00,168.66569458455422,20.504389343535777,55.68820480783378,1
2023-01-19 12:00:00,158.49257751213543,16.536911995301047,60.5866369109996,1
2023-01-19 13:00:00,164.50348868541286,12.156323128719634,64.9753831326704,1
2023-01-19 14:00:00,159.86583669700576,13.830228880321668,53.225348364967346,1
2023-01-19 15:00:00,146.683586273813,13.403092657894923,65.70227885727967,1
2023-01-19 16:00:00,130.8846685617849,11.049874952110946,69.77269403680991,1
2023-01-19 17:00:00,119.8078669496123,9.092840953267242,75.91429479482285,1
2023-01-19 18:00:00,104.66040606283643,7.162761817909656,77.6257562866586,1
2023-01-19 19:00:00,92.61315088021837,12.16548031216422,79.28596128078985,1
2023-01-19 20:00:00,88.25054231715532,7.388350202315859,74.15072192216229,1
2023-01-19 21:00:00,71.45938626721399,15.257015929664949,69.83229558154078,1
2023-01-19 22:00:00,77.54157568555313,11.993348943219821,77.99021710969733,1
2023-01-19 23:00:00,80.64849545655471,15.15450383691568,84.86836507810966,1
2023-01-20 00:00:00,47.5009093426631,15.599644428152969,86.06024690587898,1
2023-01-20 01:00:00,57.44919544726389,21.083984010368297,81.25881692640446,1
2023-01-20 02:00:00,65.09702267017094,27.925937375433936,77.94071664354158,1
2023-01-20 03:00:00,72.8161254062289,28.617952077197344,75.38529950725088,1
2023-01-20 04:00:00,79.26099443552441,31.59552037392849,68.16195607878096,1
2023-01-20 05:00:00,98.03731368483471,31.22568590069249,67.68346367999011,1
2023-01-20 06:00:00,108.4239312831701,26.688990514408893,74.18387926366023,1
2023-01-20 07:00:00,104.21576978821659,28.666890589908007,58.9141052842948,1
2023-01-20 08:00:00,137.39300240025625,26.319656650492,69.92346949787729,1
2023-01-20 09:00:00,147.97968918835832,31.062792523982594,59.01755296038239,1
2023-01-20 10:00:00,139.46985090379965,21.409634060721064,66.67167965047106,1
2023-01-20 11:00:00,152.52711142529296,25.26928351919254,53.10571900044545,1
2023-01-20 12:00:00,160.73473168447424,22.678861610326308,63.83654673756643,1
2023-01-20 13:00:00,150.15459487502332,22.900670154123052,58.61007790534635,1
2023-01-20 14:00:00,158.0324924232456,13.770940222111511,57.129651510846145,1
2023-01-20 15:00:00,163.04550576188453,15.065898666875015,67.60556894673368,1
2023-01-20 16:00:00,121.24158143001371,18.184701471772144,74.10480913039498,1
2023-01-20 17:00:00,103.28194797995184,8.487816706308227,67.4415276592743,1
2023-01-20 18:00:00,107.2396277124123,5.394879257402921,66.66638856317941,1
2023-01-20 19:00:00,98.52611455249894,4.700711635386025,75.91388086507105,1
2023-01-20 20:00:00,76.99277801791585,13.477882048739609,77.71324781178606,1
2023-01-20 21:00:00,83.52870933024653,7.279481563958772,82.11390440492981,1
2023-01-20 22:00:00,47.71411356990913,13.883042841186228,84.70345375182677,1
2023-01-20 23:00:00,63.084336672226236,18.723749110091667,79.5631300457044,1
2023-01-21 00:00:00,52.30476214305046,20.555526610489743,88.37049084222814,0
2023-01-21 01:00:00,77.31085809825895,23.86452504357772,78.827245137592,0
2023-01-21 02:00:00,85.08725369309866,25.66686956740256,74.06187999949842,0
2023-01-21 03:00:00,65.49146541347854,30.907665251805653,65.42926446980691,0
2023-01-21 04:00:00,78.06779899155359,25.803304895627996,69.62925221100402,0
2023-01-21 05:00:00,104.26829696531138,27.62827284751509,66.65183042070254,0
2023-01-21 06:00:00,104.79206385274425,27.682021664187527,70.64005561593594,0
2023-01-21 07:00:00,121.20021042644305,32.14983369847851,65.93931343358845,0
2023-01-21 08:00:00,134.0172545560635,31.36144980302958,55.95272993616495,0
2023-01-21 09:00:00,124.9719778479902,28.424743769821,61.48896566489787,0
2023-01-21 10:00:00,152.02626307891896,28.550481000669784,63.40217496364093,0
2023-01-21 11:00:00,150.3123839244511,19.054067848896068,67.7799508448723,0
2023-01-21 12:00:00,154.03214212664167,25.00167233465341,65.34454556881347,0
2023-01-21 13:00:00,171.74598169978097,21.981525414111566,66.09816185664185,0
2023-01-21 14:00:00,139.7995715970688,17.206865991737246,64.5064174435429,0
2023-01-21 15:00:00,152.60076127744654,18.274328914447707,68.4544587617962,0
2023-01-21 16:00:00,131.37374104732132,6.369876339122293,75.30497469094594,0
2023-01-21 17:00:00,119.35672092080712,8.767397328321362,65.00234786484354,0
2023-01-21 18:00:00,117.16708931115652,7.794089617954143,72.41427172938664,0
2023-01-21 19:00:00,99.77293104120227,12.505179708381345,72.51026094296462,0
2023-01-21 20:00:00,90.06950032283471,8.189323743349178,80.04619004930258,0
2023-01-21 21:00:00,83.73987789664066,15.20141763614698,85.52341714541126,0
2023-01-21 22:00:00,62.849016329584245,19.111608431990135,76.97060946139896,0
2023-01-21 23:00:00,55.09471169110847,19.497418249226783,67.90868411471968,0
2023-01-22 00:00:00,64.348494734422,20.851253070984505,77.03187054313447,0
2023-01-22 01:00:00,68.69960338575703,19.624570428322958,82.27344007500257,0
2023-01-22 02:00:00,111.48967406386531,22.459447101623905,78.4821620442823,0
2023-01-22 03:00:00,102.44145674804048,30.819924527755475,75.62803250437392,0
2023-01-22 04:00:00,86.88925633791978,30.998301049560382,69.54258330321245,0
2023-01-22 05:00:00,99.28446817743826,29.542199704758048,61.93861146665928,0
2023-01-22 06:00:00,130.3186606171849,28.746271362702327,68.41500324265091,0
2023-01-22 07:00:00,143.96360022890568,23.58183464355655,59.455486263081056,0
2023-01-22 08:00:00,156.08883835317363,25.447696781791073,72.77005921123032,0
2023-01-22 09:00:00,158.4557811237904,32.80532507328465,63.48022977461526,0
2023-01-22 10:00:00,167.7467275891929,21.1586332869926,57.14127759222591,0
2023-01-22 11:00:00,177.32508655604695,23.156629914688452,57.082867810989995,0
2023-01-22 12:00:00,176.65893006293328,23.022331919585596,60.442304698675244,0
2023-01-22 13:00:00,151.95328758697804,13.647041544967912,61.09641897497571,0
2023-01-22 14:00:00,166.90327388346998,15.554131424343254,69.79015634811685,0
2023-01-22 15:00:00,152.79127471672422,15.742678800666493,67.44497958339919,0
2023-01-22 16:00:00,152.75211418908512,11.377243927877366,65.3992914928725,0
2023-01-22 17:00:00,168.84354228116015,18.945950904109623,81.1184382780207,0
2023-01-22 18:00:00,129.77481665474303,4.994202223365415,74.40801002307253,0
2023-01-22 19:00:00,110.07375088314998,13.516927326760952,80.2173030665903,0
2023-01-22 20:00:00,110.41801501977253,10.821340749966222,75.10929191844816,0
2023-01-22 21:00:00,95.72153981276476,15.244692652644549,81.18788440587993,0
2023-01-22 22:00:00,87.19967471529647,16.323921455097732,81.5110308507203,0
2023-01-22 23:00:00,84.12221461770329,15.212340957644795,70.4119594915861,0
2023-01-23 00:00:00,112.60206529765597,20.68698917737802,89.16934982056003,1
2023-01-23 01:00:00,82.48145398164797,17.014486096830346,84.15929371952828,1
2023-01-23 02:00:00,103.57168022825316,26.809742501714183,73.80803594880297,1
2023-01-23 03:00:00,97.56747929021778,27.96554320983705,67.97575256304177,1
2023-01-23 04:00:00,122.79175611278302,30.576234543773694,72.68035788160262,1
2023-01-23 05:00:00,120.15881227937356,32.83361323815213,68.76725364483019,1
2023-01-23 06:00:00,138.16296151330968,31.10285952062913,67.61687637734472,1
2023-01-23 07:00:00,152.37668276210752,30.10352652228551,64.58478229422462,1
2023-01-23 08:00:00,177.19479684280765,26.017049027860512,64.38078049085766,1
2023-01-23 09:00:00,187.02651314811206,24.93440552091832,67.86422222980171,1
2023-01-23 10:00:00,173.38072607411863,28.560203860531992,62.8850351306389,1
2023-01-23 11:00:00,191.43226207381244,26.897196668143145,54.89151655338343,1
2023-01-23 12:00:00,185.5408311018688,19.285668691063837,67.71983999530545,1
2023-01-23 13:00:00,178.39787185706064,17.549817790734615,70.4970014025259,1
2023-01-23 14:00:00,183.86772933433878,12.286156875018705,79.9662711430275,1
2023-01-23 15:00:00,175.05714082412973,16.44720272393686,60.895428568480966,1
2023-01-23 16:00:00,192.10379451281577,13.33599643323095,70.27186025316652,1
2023-01-23 17:00:00,160.15718015809355,16.164394046500565,61.25574133629685,1
2023-01-23 18:00:00,129.16045464181818,7.365030768460784,76.92721414736747,1
2023-01-23 19:00:00,124.39793735252508,9.206718040054664,73.63210319591195,1
2023-01-23 20:00:00,128.25046260365454,12.034083729732332,87.76765342979674,1
2023-01-23 21:00:00,128.61571831873243,14.868400801311834,75.49923141706441,1
2023-01-23 22:00:00,83.97552633775904,14.3529970873571,71.50956570516801,1
2023-01-23 23:00:00,76.09109448351668,14.792926277613683,77.50388724855426,1
2023-01-24 00:00:00,115.80820999735431,22.644222586770713,69.21553541217114,1
2023-01-24 01:00:00,102.7484087028921,24.75159653866195,81.46156868745209,1
2023-01-24 02:00:00,95.21436073565089,22.251177698308826,65.4685972982513,1
2023-01-24 03:00:00,117.23951004553345,31.137396215181962,73.62938917123684,1
2023-01-24 04:00:00,95.9410808534677,32.170850165434196,60.55349071330387,1
2023-01-24 05:00:00,134.44136105448206,30.06214775463406,66.732276125075,1
2023-01-24 06:00:00,150.67676997206732,30.23879358712811,74.05542241355124,1
2023-01-24 07:00:00,169.6322118941408,31.321431576238403,65.43013477043316,1
2023-01-24 08:00:00,162.3595987207111,26.075144827075615,57.53210751950336,1
2023-01-24 09:00:00,183.76076891699745,27.161162249357723,60.47167628814726,1
2023-01-24 10:00:00,181.64558217226252,18.542849366172458,60.1346034652179,1
2023-01-24 11:00:00,198.49868711483305,25.217557387534015,62.50294577715017,1
2023-01-24 12:00:00,188.7450950200062,15.31552033267442,54.07273391533905,1
2023-01-24 13:00:00,191.96384116648767,21.92206903426179,65.25676495432111,1
2023-01-24 14:00:00,181.14167448495613,14.009639718100653,50.684029312453205,1
2023-01-24 15:00:00,189.7152597212004,12.293931242340998,63.3634759728599,1
2023-01-24 16:00:00,181.48306941020311,9.456544243902098,66.61608097515742,1
2023-01-24 17:00:00,158.5433047991884,9.476625115343088,74.83286898259797,1
2023-01-24 18:00:00,148.38093819323674,14.25559403544411,74.27462262885577,1
2023-01-24 19:00:00,120.621691842175,2.8773157675040775,69.34528941746439,1
2023-01-24 20:00:00,120.10179176356861,15.170642120420178,73.22545882658689,1
2023-01-24 21:00:00,112.2911730138917,13.943002631439647,80.36570631489435,1
2023-01-24 22:00:00,131.1052189647143,11.37893505642835,79.56014418568155,1
2023-01-24 23:00:00,88.83259667144144,14.18587236982707,76.96458540388814,1
2023-01-25 00:00:00,102.11944716987554,25.02917908162461,76.68880532069693,1
2023-01-25 01:00:00,99.19997120255584,19.75166981119701,81.18691140071199,1
2023-01-25 02:00:00,97.08276863803061,21.53994846821212,73.20554966518684,1
2023-01-25 03:00:00,119.85854056497513,30.483011438959664,73.04664504517568,1
2023-01-25 04:00:00,116.3987295084198,29.67591266670213,81.79223275298757,1
2023-01-25 05:00:00,128.67831448390442,26.845481533281486,61.2153519633386,1
2023-01-25 06:00:00,137.2464682521757,30.649874926213858,56.57931797665529,1
2023-01-25 07:00:00,163.00431586166349,26.58200021196985,67.54484363724721,1
2023-01-25 08:00:00,173.84236712046,31.962718233112206,58.45636023785752,1
2023-01-25 09:00:00,167.02624096671644,30.255180706484875,59.03650609412958,1
2023-01-25 10:00:00,168.08647302558543,26.59601859646583,56.1387372143401,1
2023-01-25 11:00:00,184.294159722848,23.673173634766258,58.84079334409557,1
2023-01-25 12:00:00,180.0772891383747,25.283564374602122,68.8997162922249,1
2023-01-25 13:00:00,185.78872035065103,17.410868531139467,66.30457087817506,1
2023-01-25 14:00:00,193.85332631841453,11.4543776237376,68.51710502990197,1
2023-01-25 15:00:00,169.00999729081067,14.277353926631449,59.431763455715725,1
2023-01-25 16:00:00,162.84944096923542,17.597887110766955,63.301681504650794,1
2023-01-25 17:00:00,151.84885438556117,7.2964632575517605,57.470841554814655,1
2023-01-25 18:00:00,146.861983604404,8.915611699918042,70.11456426005765,1
2023-01-25 19:00:00,103.01782918737909,11.590079851413673,81.15662061867411,1
2023-01-25 20:00:00,107.41067183469822,11.178031415138397,80.73515703441382,1
2023-01-25 21:00:00,105.28517264581855,9.982021447002579,78.2647399523967,1
2023-01-25 22:00:00,107.27719415739787,18.36557356869141,79.84397947641406,1
2023-01-25 23:00:00,85.41235899283572,24.371931715026562,76.41577823918983,1
2023-01-26 00:00:00,52.55679815723011,20.588394377071722,80.11676868026575,1
2023-01-26 01:00:00,79.2731483628568,19.875985581817204,81.53546281231861,1
2023-01-26 02:00:00,71.76743114017063,20.353118424839575,67.71457859248054,1
2023-01-26 03:00:00,74.22031956741787,27.84499575552902,74.98533970450778,1
2023-01-26 04:00:00,90.27887132051661,31.971886067793157,75.6047241673582,1
2023-01-26 05:00:00,106.78611938596433,31.084761502376825,66.25826370294136,1
2023-01-26 06:00:00,115.57487857226673,29.992788477243437,69.3420346951315,1
2023-01-26 07:00:00,112.55761690178419,27.891443307522763,77.70016753561694,1
2023-01-26 08:00:00,155.69298718652018,25.38376313969012,61.32786157939357,1
2023-01-26 09:00:00,169.87641468976346,29.57532179084012,62.594228982869296,1
2023-01-26 10:00:00,171.63881532026585,27.741314864156756,56.35423368668871,1
2023-01-26 11:00:00,158.79175982785412,17.95100109095301,61.04604986094339,1
2023-01-26 12:00:00,169.90740987817367,24.769516934542054,63.2083838566547,1
2023-01-26 13:00:00,170.2034033798077,19.134023211656796,63.26814028643515,1
2023-01-26 14:00:00,171.31153930248993,19.198783935437383,59.1075108719228,1
2023-01-26 15:00:00,164.11106916415704,8.902548942679182,67.5447075913062,1
2023-01-26 16:00:00,139.7805872298639,7.242273495909298,76.36842988100332,1
2023-01-26 17:00:00,135.9332330369105,9.893833807807427,73.90941367481442,1
2023-01-26 18:00:00,126.79512926380127,11.508353280685583,78.97140431083062,1
2023-01-26 19:00:00,123.88959618399049,15.729824205890207,75.18804483668268,1
2023-01-26 20:00:00,104.3673906158961,13.457982703601008,81.89992565279051,1
2023-01-26 21:00:00,94.90755303207669,12.200888357698423,80.76864545823994,1
2023-01-26 22:00:00,79.95932130772053,11.920892377002321,75.20092724656817,1
2023-01-26 23:00:00,88.28062535523048,21.101811267132234,81.45281097606123,1
2023-01-27 00:00:00,65.7990697159585,17.105883722747855,74.13449095105527,1
2023-01-27 01:00:00,54.8442713401744,27.47359611534217,74.54167004049158,1
2023-01-27 02:00:00,82.53387126839348,24.14684605118047,76.74065406599478,1
2023-01-27 03:00:00,83.47513542242643,31.842814029719026,74.97332263222167,1
2023-01-27 04:00:00,82.4710015450787,30.69704790802222,64.99638748719921,1
2023-01-27 05:00:00,94.21555982724506,29.248271794563305,73.6036940036726,1
2023-01-27 06:00:00,114.96719720777114,28.44181088452162,68.69856302603094,1
2023-01-27 07:00:00,129.6242419641654,28.63653463085244,60.103253135199765,1
2023-01-27 08:00:00,139.07436441267558,29.945204114970103,54.161651562082156,1
2023-01-27 09:00:00,150.61986755011975,27.302537300518626,59.903170837435525,1
2023-01-27 10:00:00,172.50228569134924,23.218565775793884,57.81480053568986,1
2023-01-27 11:00:00,171.26316459316578,22.091296220072312,60.70549633319825,1
2023-01-27 12:00:00,164.20779766901376,20.23573108915745,59.09144242596535,1
2023-01-27 13:00:00,170.06083887849175,11.025607265730354,52.256644281359414,1
2023-01-27 14:00:00,145.37747291031008,16.3745043443661,62.264252778961286,1
2023-01-27 15:00:00,151.786051315159,9.989768513984107,64.98480317933739,1
2023-01-27 16:00:00,155.59450525369465,7.879748752538379,72.22575531128544,1
2023-01-27 17:00:00,123.31193505756585,5.278708695777186,68.17523647918654,1
2023-01-27 18:00:00,104.12510247017268,4.618322506396329,82.55484173233425,1
2023-01-27 19:00:00,93.18960061530687,6.274399227772448,66.81490193348704,1
2023-01-27 20:00:00,76.80511138293966,9.212683089264143,84.70626194468508,1
2023-01-27 21:00:00,69.54848361575914,18.788709600714228,78.25071141276679,1
2023-01-27 22:00:00,65.7950905812413,13.422360972314385,84.2534052567221,1
2023-01-27 23:00:00,50.499480250123696,17.945059867778877,80.25921337236053,1
2023-01-28 00:00:00,66.91955369013542,21.201444159518985,84.79075194838417,0
2023-01-28 01:00:00,77.53985077405245,22.98138600967275,75.76926159215148,0
2023-01-28 02:00:00,64.48453835994826,24.76766961782202,70.30091040364384,0
2023-01-28 03:00:00,96.7508705277297,23.485186521067742,80.58962270167636,0
2023-01-28 04:00:00,97.07129123591534,33.01303668268202,70.37514658317416,0
2023-01-28 05:00:00,114.37822395175394,35.080848193804336,69.44155751587927,0
2023-01-28 06:00:00,110.48502481211803,24.95202391763194,72.01229120475256,0
2023-01-28 07:00:00,138.5995748764316,26.58717249023154,58.46711910278201,0
2023-01-28 08:00:00,131.24403134668628,27.820823010713372,64.82703003252432,0
2023-01-28 09:00:00,161.47118441833186,24.1774544271349,57.678219950528224,0
2023-01-28 10:00:00,162.28303393779663,26.517896660367597,59.383672326773805,0
2023-01-28 11:00:00,171.14217386494064,20.40337384380537,60.501188874854584,0
2023-01-28 12:00:00,155.60742429439088,26.49516820341981,53.405916424508504,0
2023-01-28 13:00:00,156.7589632423268,20.98345533200558,58.399743370982286,0
2023-01-28 14:00:00,166.7369227223952,15.637722091896649,70.96135193253278,0
2023-01-28 15:00:00,143.38522936772478,16.009890978093726,70.94385467760293,0
2023-01-28 16:00:00,147.1954332716306,14.657447235227542,68.74425230077897,0
2023-01-28 17:00:00,116.88294454116297,8.648899272934587,72.88185214480625,0
2023-01-28 18:00:00,126.1451124773061,7.551348266374106,72.69025583728913,0
2023-01-28 19:00:00,92.44718494782828,10.575170926018258,83.15602161588573,0
2023-01-28 20:00:00,98.28636972743463,13.924654335649446,77.14866156670115,0
2023-01-28 21:00:00,88.71434062777205,13.346113384094776,80.53151672783156,0
2023-01-28 22:00:00,67.59438197712173,10.269010553427005,85.68563161571466,0
2023-01-28 23:00:00,75.43734470703325,15.003336217122257,75.97334852783733,0
2023-01-29 00:00:00,86.20442263333554,19.778081409216867,86.8869201907413,0
2023-01-29 01:00:00,79.96529012361918,22.361193638047716,70.05376436619866,0
2023-01-29 02:00:00,80.31318297001597,30.917626530369425,83.9422231850969,0
2023-01-29 03:00:00,78.76840402394681,22.91310398466848,71.62372334556117,0
2023-01-29 04:00:00,112.29650047299693,30.17702176335201,69.72905607345845,0
2023-01-29 05:00:00,105.26102003125341,34.12659758787555,58.8837142918435,0
2023-01-29 06:00:00,134.85344199441306,36.814349236268384,63.56455804764011,0
2023-01-29 07:00:00,144.25647009430352,28.4460659933388,58.42786265811976,0
2023-01-29 08:00:00,165.79142775438194,30.13454239600499,58.81134381746067,0
2023-01-29 09:00:00,166.38488406442872,28.780348883461418,59.941138903898285,0
2023-01-29 10:00:00,174.10679232575097,25.586445194659873,64.8334771773602,0
2023-01-29 11:00:00,189.76499835733634,22.291654847307292,61.177810804936264,0
2023-01-29 12:00:00,187.55058029084117,21.30792616850014,62.44540899874875,0
2023-01-29 13:00:00,185.70785088628116,9.815071293315736,56.816331640856646,0
2023-01-29 14:00:00,182.2939460873072,17.0462084701879,59.802217022453426,0
2023-01-29 15:00:00,154.34961782725628,13.30746589912043,75.50652382643551,0
2023-01-29 16:00:00,166.9678867998698,10.672321271820818,65.3814450135989,0
2023-01-29 17:00:00,153.51564019526205,16.48132832426799,79.94727611252827,0
2023-01-29 18:00:00,124.33316871423503,7.975197943628343,72.94616237106709,0
2023-01-29 19:00:00,119.16824300813194,9.131513769914223,76.38454436746333,0
2023-01-29 20:00:00,109.20692712372369,17.314405868769818,83.50225025682161,0
2023-01-29 21:00:00,97.9496930966553,10.432748273584952,85.7317683768506,0
2023-01-29 22:00:00,94.73732947646342,13.34965415119038,79.4014180936089,0
2023-01-29 23:00:00,100.7673765038584,16.970733278682232,77.91899068445917,0
2023-01-30 00:00:00,111.25429692608887,22.522203446388648,78.81337202564576,1
2023-01-30 01:00:00,89.06814640059312,23.211597973085144,79.39585905607613,1
2023-01-30 02:00:00,113.45605936319915,21.122123958543213,80.25053096388169,1
2023-01-30 03:00:00,128.5206237853873,25.474562122483906,73.5082505602918,1
2023-01-30 04:00:00,129.5047148562526,26.83819073820775,74.03698130270062,1
2023-01-30 05:00:00,148.65548164609422,29.427595127221544,76.52556380911292,1
2023-01-30 06:00:00,170.85933410636824,31.277530975889487,67.7450796958525,1
2023-01-30 07:00:00,173.96467736555644,30.9138755305546,65.18515959327807,1
2023-01-30 08:00:00,178.32971560577786,23.332218775699182,54.255021418877696,1
2023-01-30 09:00:00,196.69285344953548,30.262890774548044,47.47404304869736,1
2023-01-30 10:00:00,195.68677816955142,25.757706537989872,61.986397751146505,1
2023-01-30 11:00:00,199.52195139666352,26.74178659380693,59.66567289152878,1
2023-01-30 12:00:00,197.52248729222325,21.332594981872017,58.33311235716947,1
2023-01-30 13:00:00,215.01705455213508,20.715778422182076,63.511579606016184,1
2023-01-30 14:00:00,186.2536131791625,16.399635934350385,63.90396882448254,1
2023-01-30 15:00:00,201.86564595546912,16.96760945674277,72.15179998784845,1
2023-01-30 16:00:00,181.23527088676428,12.90649787020895,69.48800452871004,1
2023-01-30 17:00:00,150.23452015646723,10.046995997780606,67.93161842689095,1
2023-01-30 18:00:00,155.0131225792748,16.817304161340644,79.11229956026787,1
2023-01-30 19:00:00,117.44541231771832,13.007853103948992,75.2874493120148,1
