日期,温度,湿度,气压,风速
2023-12-14,12.605860204683996,81.82622753608774,1013.7692765183388,1.9659990862183374
2023-12-15,14.158287228689032,66.55872428918708,1005.9604376432914,4.01413066450803
2023-12-16,15.343524121235255,67.28724843718481,1008.609979666935,3.508894276339244
2023-12-17,16.568282180034128,67.01839348354852,1005.1595339028997,3.7075453803122294
2023-12-18,19.073984773839605,67.54557047195878,1002.8387761057842,10.89611623262305
2023-12-19,18.01610411636237,67.32182146864463,1009.651778707773,5.537510073032557
2023-12-20,16.159077941386954,76.63652682660435,1010.3048560040666,8.139959564572653
2023-12-21,16.61970048576218,77.97348437125707,1006.5151862163441,5.699513418733201
2023-12-22,14.832009828909605,68.19352932181123,1000.8967461046431,0.7339758453012433
2023-12-23,16.97988552137241,67.05850704249661,1007.6455425278556,5.439436152724598
2023-12-24,16.61989500102707,73.74706199483708,1011.2364857547452,4.499906970802035
2023-12-25,18.02335667168265,68.79519319824927,1006.5295820782986,7.922881705963807
2023-12-26,15.904521138421,74.88386733159041,1012.5105213052486,8.445427414087934
2023-12-27,18.77904504110788,72.89325051590451,1012.954070452481,6.033033734411612
2023-12-28,20.98745355798195,64.4558221094626,1015.777432952892,5.319965328967021
2023-12-29,17.886283030853743,79.92440986917572,1015.3924243206214,3.662193704558973
2023-12-30,19.089207327970424,81.31500216937668,1013.0197194388177,0.8425583938804615
2023-12-31,19.84815442186387,69.41674498425638,1020.3054386323804,7.608680485756182
2024-01-01,17.847559056228334,70.68355697243852,1016.8545382998414,4.02051047133281
2024-01-02,19.280318525179172,74.18902787098465,1017.6733689629459,9.989876145228784
2024-01-03,19.039400917791053,74.56584003777823,1015.1728055996218,8.55506149100778
2024-01-04,19.39154886933019,76.31631198275565,1016.6427627232669,1.516415922216964
2024-01-05,17.83200470031227,83.20078867379902,1015.100874439395,1.2535876875453535
2024-01-06,19.608668335892347,72.38730864361776,1016.811288839152,0.44309621562398815
2024-01-07,20.737013556965252,69.39890456621363,1021.8508495678141,4.570157939422511
2024-01-08,22.824367664583605,66.60817279487212,1011.8232228326683,6.729425879032529
2024-01-09,22.02132937330306,69.9604951267818,1010.1929990217488,9.484104801084163
2024-01-10,24.58945312166593,73.5558523922699,1018.4530694365696,8.922268709591888
2024-01-11,18.928236316038674,82.79655253156722,1012.3720289685444,6.48971640422733
2024-01-12,22.3869083718738,71.3338863967553,1009.9532233299315,0.9508802102979337
2024-01-13,21.18772901016289,75.13493695594947,1014.0860308468093,2.2360618051067638
2024-01-14,25.378820996477,74.02378378075039,1008.2442271193271,1.6331236155581874
2024-01-15,19.56013108934919,80.13358580962874,1014.7623050132539,5.7337543144117005
2024-01-16,19.674089266800316,86.90779746990958,1010.7036505950956,9.854487002740376
2024-01-17,20.330796284453005,71.69607793605213,1006.7809831940872,9.532816864449192
2024-01-18,17.457032880186475,71.97625870848789,1014.4993151629551,1.229651038887479
2024-01-19,20.82770220320136,79.71302044557652,1006.2102457541486,0.8902877451487641
2024-01-20,20.534431293816244,77.96613929112861,1010.4710035345522,2.601694038678031
2024-01-21,22.526016568893557,83.85037079545411,1009.5677507222973,5.560322317639237
2024-01-22,23.080273173318034,77.59229613375992,1013.1894997408094,5.726287407560745
2024-01-23,26.31958710733851,72.92766796915124,1014.7456073287182,8.772905825473654
2024-01-24,24.63748173880817,77.72451271548006,1011.0623292318182,5.353972523210956
2024-01-25,21.751072580734927,80.35748956708966,1009.7001879348726,3.6694442408908237
2024-01-26,21.27510668342645,78.95472597280273,1014.3799164288173,3.167784759461966
2024-01-27,24.221594268517325,77.42262756349972,1012.0064123448325,2.667350092217827
2024-01-28,20.761827003362818,80.24916207771459,1021.0738449579587,4.127228218946822
2024-01-29,27.228420240737215,80.78737793372268,1016.3485322547106,7.126274839552442
2024-01-30,26.086218642600453,81.8723789772919,1015.6197594734506,7.748057818134819
2024-01-31,22.94940419739036,78.22138406041924,1017.884167936517,5.5616291575884365
2024-02-01,20.62044038033929,74.15405656560675,1013.7139037128867,3.1807566573130814
2024-02-02,26.911900821986322,75.73058598817816,1015.0577673613094,5.272510604463977
2024-02-03,24.130972024877757,81.03248903740987,1021.5738512006747,3.7763444484783886
2024-02-04,26.989985755623117,70.91374769159523,1015.7845997445615,4.409039363941574
2024-02-05,21.478162245322437,76.8358300752291,1014.1893940708763,8.739403256425534
2024-02-06,23.619252688630453,73.01536436305294,1018.3256823849689,7.257144757033483
2024-02-07,24.977754269044002,75.11093792593842,1019.4960387254514,8.647900492526034
2024-02-08,25.20872988868074,81.34019340240421,1017.1905431473742,4.4376331670436855
2024-02-09,24.360336541450188,75.8797203120971,1017.0277015115063,1.860611975446062
2024-02-10,26.650022873596765,75.12827622545785,1010.7296147342917,3.549939404216426
2024-02-11,23.411054751584626,68.06426725847349,1007.6950095456856,1.8582476958630014
2024-02-12,25.401587212380196,78.55786588216198,1015.4703177404874,5.091959509584519
2024-02-13,26.06502745175325,78.01267560539704,1009.0930342220112,5.536933723747369
2024-02-14,26.98940534035417,85.55580377382529,1008.5317768232479,6.587537406880069
2024-02-15,27.51781302669425,73.15054679924862,1012.654455406625,7.1633787816175865
2024-02-16,23.977282039142008,75.73074463155318,1009.9134074467263,6.5378165558397985
2024-02-17,23.288212041487878,75.82312976673423,1009.3950538394034,3.930607755477345
2024-02-18,29.03952387343687,82.40037685594193,1014.5223975578618,6.001688949888849
2024-02-19,27.27434890092473,73.96923135628685,1006.3141627273839,3.743378979098505
2024-02-20,25.236085011672515,75.76913463282435,1011.4533933653215,6.839436137077451
2024-02-21,29.956452219884422,77.3375682038882,1009.4553152473044,4.726083713536083
2024-02-22,27.204307779293472,75.15095309106252,1010.8668505751274,2.456653586145076
2024-02-23,29.448050935695427,71.90134814967081,1015.5517220638587,1.738928626284931
2024-02-24,27.33864784456698,75.01538686817474,1013.4839488147801,1.7103243972016418
2024-02-25,31.436886439837586,79.3203545163227,1014.6148882371489,1.0414003792484654
2024-02-26,30.93544721791055,68.72274379659036,1017.2570804660182,8.841314959639115
2024-02-27,27.033777966699933,74.41918756057653,1013.9388250267504,5.779297685065858
2024-02-28,29.579325958253484,70.14867830379791,1013.4212972594453,6.780144945575071
2024-02-29,29.02892281444558,79.51541413482519,1013.5812965453238,7.846514122147313
2024-03-01,30.574902697822726,65.8111328301409,1011.4310572507942,0.23644708028171602
2024-03-02,26.004716626135757,70.51536575172376,1023.9239039712967,2.4060694928968034
2024-03-03,29.40101997143931,75.07499796458447,1014.6629843796763,4.427991556239755
2024-03-04,30.23752407313281,80.89161416946914,1017.3088486060841,9.547413717401149
2024-03-05,24.692334491749257,72.60642700859488,1016.924842681809,11.841478644986635
2024-03-06,25.92979167119088,70.02653199865776,1018.2523471123495,3.842552028447843
2024-03-07,24.30167377250616,82.07187263165943,1019.1629357650049,4.691747229120313
2024-03-08,27.92246621296422,65.28582219968905,1018.5203467265416,1.1445953498944326
2024-03-09,29.97479738875827,61.38795464394155,1013.2844508996723,2.4426088439876508
2024-03-10,31.62013093998402,74.43448035336945,1013.5381933127296,10.28868669403398
2024-03-11,28.836561849068804,69.57293533823946,1013.8477398514649,4.339553790613768
2024-03-12,32.01579167056153,66.82226021639762,1011.2143681673607,8.432263059534646
2024-03-13,26.06576095784164,75.31188973103946,1015.7883535126809,7.237037560883601
2024-03-14,25.48380028424123,72.82730651901981,1011.5339985934523,5.869921432526023
2024-03-15,28.841252868125817,68.6226654614095,1011.4889092307625,2.271182570396345
2024-03-16,29.77942873660162,64.87290146143887,1010.65851678708,3.2706066316040863
2024-03-17,29.002009880360365,75.46473408090267,1011.7651389909803,4.216702865156265
2024-03-18,24.98575501843532,74.17818741921707,1008.5704551992698,7.883748329894355
2024-03-19,28.992764472698624,70.2527983407336,1004.1368946792911,7.238399185550656
2024-03-20,26.609544414046862,79.80017370490961,1009.4437812737822,7.544794997064741
2024-03-21,30.60240980037617,65.03174473126785,1006.7158022997023,2.959128110560119
2024-03-22,30.03793465971462,62.56664608589153,1007.6984258273638,2.829417051258903
2024-03-23,27.46373485128515,66.54381418593923,1011.820165794803,2.5959799252258846
2024-03-24,28.351591116200144,69.58154283855927,1014.6811659989219,7.252100501544289
2024-03-25,27.29379505040142,70.82938179340947,1012.0242562761193,7.242707000227128
2024-03-26,29.316820874393173,68.20686743808369,1013.9264990377969,4.378718800131728
2024-03-27,31.379474602474264,70.97089860131432,1019.1462032879946,8.82549421878068
2024-03-28,27.52179763841047,62.747769083200986,1015.7559427538446,1.8868841809222074
2024-03-29,30.52244724259133,76.01646529593971,1023.7439756040036,0.7676835861569049
2024-03-30,28.471984875651952,68.17645552375585,1018.4122530642816,1.4631829645088168
2024-03-31,27.96193935527422,73.96071513773492,1012.0478387414547,7.748876186341693
2024-04-01,29.345846677452787,69.87240580890678,1020.0153074447893,3.074146019446668
2024-04-02,27.498681941708632,70.22467064768973,1019.1160846314897,14.200280803865454
2024-04-03,28.46816419617921,70.56951336658693,1021.8418677390896,8.413764835484859
2024-04-04,27.18304137067264,69.73670437580687,1019.7748266352856,4.144826610905669
2024-04-05,33.5086218744867,70.48703811825389,1016.9147590669709,1.9654282622219479
2024-04-06,29.64711612148516,73.6922944401752,1013.042829418519,3.225613702311181
2024-04-07,28.171602095021804,67.80015706917139,1015.3118564896043,6.04224485675867
2024-04-08,29.990528314142587,70.13156925219614,1012.4821218527511,8.635925619304134
2024-04-09,29.32648454055289,65.90491949935502,1012.2979881046747,9.035992668552378
2024-04-10,29.09483670325696,73.31934884637548,1014.7657352132618,6.480812579863312
2024-04-11,30.747814899725153,62.50015293570648,1016.9701550589654,3.303671942032756
2024-04-12,31.014280939894437,74.6484252899749,1012.1503313740899,1.77266969614755
2024-04-13,28.415134621233843,65.20286969465347,1006.4734245524321,2.264688991890571
2024-04-14,28.29846902503433,58.008119038824404,1010.6180838772735,7.2675401937340585
2024-04-15,28.871078571987322,65.55932211511806,1012.2597674410148,8.532607891965808
2024-04-16,24.785535500769473,61.26888969773079,1006.4153687055662,2.0440064672168976
2024-04-17,26.324323361244385,68.63132862366554,1007.6253390231399,7.61345277041224
2024-04-18,32.05092670476201,60.91764173100684,1008.0714551073462,4.087821172084863
2024-04-19,32.56674539330702,61.70125636034332,1005.8900224792775,2.037798750562755
2024-04-20,28.735543721008963,54.23471658270887,1010.6147142826094,1.8774686464181207
2024-04-21,30.340725360015742,61.17004417162096,1008.9214314267896,7.2482254399718915
2024-04-22,29.761313772041387,51.06031781519186,1011.3196710702587,9.240547371649761
2024-04-23,35.24500092729027,55.00739679336344,1008.3038402512146,6.379028400898292
2024-04-24,31.272057044800086,66.4753133470982,1010.648066644941,7.115755791601847
2024-04-25,28.72000107763241,66.3477778764906,1015.1671440734832,1.7550353135649528
2024-04-26,27.00496541974131,64.29088517316971,1012.9210589978135,0.6840200661233351
2024-04-27,25.640665382731697,57.07289580901401,1020.2145747690793,1.4010711034160284
2024-04-28,29.195320179083538,61.41283358900795,1014.7400177046186,6.724786944765488
2024-04-29,27.207871735726325,61.37650217671627,1017.3897783046426,9.251744538156284
2024-04-30,25.80561462054001,55.345402703804965,1020.1278995145415,8.950954576740074
2024-05-01,27.283917418608162,68.39659195155045,1013.5001853826766,7.751842791048675
2024-05-02,26.338325273270325,65.00852554394558,1012.6901830408991,4.730705356877346
2024-05-03,31.7975049676434,59.25882264296856,1013.3956405331311,0.7922530730086361
2024-05-04,30.10577008742954,60.23989437271848,1021.5430348917573,3.5183506419436936
2024-05-05,28.243309511553132,60.889169631504224,1015.6745525812448,6.600819050455271
2024-05-06,31.13343026501915,49.38041692513032,1024.3903219843917,8.85407710703122
2024-05-07,28.240117129754402,58.09516179125975,1014.2461834654902,10.302610479494788
2024-05-08,26.27223106055292,55.66328312519087,1015.5873371249702,7.718258911754715
2024-05-09,30.94807679236547,53.80753460657093,1018.6658883117924,4.4012451977305
2024-05-10,28.884318638156465,57.15291443549349,1019.0182786644774,4.215516740087372
2024-05-11,25.6343481050175,67.29005695052942,1018.1449522758205,2.6014630340977583
2024-05-12,27.22820877173821,61.2495503043444,1014.5914154764004,3.236250697544576
2024-05-13,25.755431768550572,54.93373193995184,1013.133261315972,7.0193605195165025
2024-05-14,24.636620646557294,60.39748666775967,1011.0618567202165,6.434978446932579
