时间,温度,振动,功率,转速,故障概率
2023-01-01 04:32:00,53.7691317338852,3.304999104411357,108.82081450915481,1434.7917628725224,0.272
2023-01-01 04:33:00,50.28889627874372,3.234394640492685,101.86881213365432,1430.0108243741852,0.273
2023-01-01 04:34:00,50.740501223944214,3.3269085005523826,106.96664417329654,1418.0007259882545,0.274
2023-01-01 04:35:00,48.34738042908127,3.2352883648100823,106.28449522455784,1412.460079868039,0.275
2023-01-01 04:36:00,49.52944140521805,3.316934469986704,105.51634043207689,1425.0022620830598,0.276
2023-01-01 04:37:00,47.93052485862604,3.4242341564409484,106.09163678746064,1410.4415306737178,0.277
2023-01-01 04:38:00,45.49087871050051,3.3788103816165704,107.12318840486813,1426.726905875723,0.278
2023-01-01 04:39:00,44.67967427421352,3.381695503003338,102.23889611297143,1405.7461609666202,0.279
2023-01-01 04:40:00,46.077081812363296,3.388863849910773,107.73205619950016,1416.1829951323662,0.28
2023-01-01 04:41:00,47.403927528879166,3.380743000235865,104.77780581496549,1407.5770457875453,0.281
2023-01-01 04:42:00,46.522027259460515,3.4281530110776837,107.4859906682241,1410.536010779625,0.282
2023-01-01 04:43:00,42.57750518470213,3.339724183585187,106.58776516258476,1402.6817780792137,0.283
2023-01-01 04:44:00,42.639094454272154,3.3817584727648433,104.27358384550232,1407.3234977385357,0.284
2023-01-01 04:45:00,42.89404457686715,3.29276911675617,104.8018815131803,1383.1324843794198,0.285
2023-01-01 04:46:00,43.15165518714796,3.3762637923315593,104.73449417761256,1400.4803372690396,0.286
2023-01-01 04:47:00,40.89020378562373,3.313257780599811,107.79412271670255,1402.8109311512223,0.287
2023-01-01 04:48:00,46.389521245307904,3.319172098128522,102.09803468792227,1408.2601043782402,0.288
2023-01-01 04:49:00,44.28777995282995,3.297576970509338,103.2920494615125,1422.4110085341695,0.289
2023-01-01 04:50:00,46.61389447395063,3.3016147895957966,100.78562389824974,1403.2021867643473,0.29
2023-01-01 04:51:00,45.643314039816325,3.2646580369882123,103.97276898996986,1425.209511682479,0.291
2023-01-01 04:52:00,46.90261994459715,3.337010313571139,102.24666518839832,1403.5229171094766,0.292
2023-01-01 04:53:00,46.33332217959038,3.3582810153316136,102.25249673402135,1402.286168231731,0.293
2023-01-01 04:54:00,48.47563197047878,3.2783623406781834,105.98446577707226,1395.9021322689307,0.294
2023-01-01 04:55:00,47.68250837637097,3.333577464322566,101.12235618028552,1422.3178464695434,0.295
2023-01-01 04:56:00,50.33095446369952,3.387186209583092,102.20051435795655,1418.7254913888928,0.296
2023-01-01 04:57:00,54.279276206382434,3.381289067860786,101.34997175282145,1425.0450223053208,0.297
2023-01-01 04:58:00,53.43209252814439,3.428185254983083,101.22098156299842,1422.657973073534,0.298
2023-01-01 04:59:00,54.02181916937617,3.550013917942725,107.30025900019801,1423.0674590941378,0.299
2023-01-01 05:00:00,51.860518363931995,3.449091860727045,98.03004860610825,1427.8442374045196,0.3
2023-01-01 05:01:00,56.69479743679253,3.415181818934861,102.53145730477519,1448.3654305933262,0.301
2023-01-01 05:02:00,57.93802367689707,3.530736673692264,105.84210445242111,1423.9188518561232,0.302
2023-01-01 05:03:00,58.17170136281385,3.5723705409802626,102.89099921749323,1450.973561943126,0.303
2023-01-01 05:04:00,59.055931414234244,3.589814985103675,100.57432587681072,1440.6583642095195,0.304
2023-01-01 05:05:00,59.2946376127783,3.6500431002375464,97.88536813423721,1437.4019790841141,0.305
2023-01-01 05:06:00,61.76665755456967,3.603701563637357,102.59446369621207,1440.8009907460676,0.306
2023-01-01 05:07:00,64.09032717356165,3.610688183707015,101.61785220846488,1404.676371242277,0.307
2023-01-01 05:08:00,62.71250460058475,3.6457278308177887,96.44693191061769,1435.2462606672402,0.308
2023-01-01 05:09:00,60.781735585195605,3.6524132148055575,98.63448504138023,1432.2280062653645,0.309
2023-01-01 05:10:00,61.519819749539266,3.7926445877759,96.63781210744376,1460.944441358833,0.31
2023-01-01 05:11:00,65.25293432296793,3.761936859944156,93.112764747576,1437.1069226215159,0.311
2023-01-01 05:12:00,62.2633823529101,3.595302177764509,96.162358777301,1440.7231305639548,0.312
2023-01-01 05:13:00,64.87858598195919,3.574183218663027,98.62927649711355,1440.852514670959,0.313
2023-01-01 05:14:00,63.964133470847756,3.656503521700753,99.38498532272482,1428.3251114907434,0.314
2023-01-01 05:15:00,62.58052809328938,3.745579750600218,97.39259218778179,1435.6477837223513,0.315
2023-01-01 05:16:00,66.34975813083115,3.6725133180095484,100.61252665761734,1449.059417020431,0.316
2023-01-01 05:17:00,65.95001678146184,3.62768205073228,99.75815001820304,1418.9948841721546,0.317
2023-01-01 05:18:00,61.56926655641549,3.598417761135171,97.2943597539001,1442.6346541560436,0.318
2023-01-01 05:19:00,64.88334150104969,3.6695436412743017,96.89644178503058,1429.5061112642677,0.319
2023-01-01 05:20:00,64.13077402774314,3.622296928601722,98.03535221849472,1450.319697856307,0.32
2023-01-01 05:21:00,64.58008434846651,3.701482267529503,97.11427455947118,1439.8795575595793,0.321
2023-01-01 05:22:00,62.595012132085245,3.5361625673418824,94.190904548642,1419.1652176814475,0.322
2023-01-01 05:23:00,64.3899783470999,3.6517300998898325,96.35633389813559,1428.47115996206,0.32300000000000006
2023-01-01 05:24:00,60.48453075986319,3.6167294649931905,98.19585181427485,1435.2913053484954,0.324
2023-01-01 05:25:00,59.33081120503167,3.684111220497236,99.42485139819728,1425.7104593692945,0.325
2023-01-01 05:26:00,57.00778467556232,3.6982283300320806,98.65958978994217,1428.0859361907922,0.326
2023-01-01 05:27:00,56.127286128913454,3.736704785220754,97.36516369227483,1424.2379722768585,0.327
2023-01-01 05:28:00,54.95014691014678,3.7882054430312286,99.58213380808776,1430.8264446755218,0.32800000000000007
2023-01-01 05:29:00,56.41708392349807,3.8386984599063156,97.49975566235355,1424.2362270120125,0.32899999999999996
2023-01-01 05:30:00,54.41180136264712,3.89758615852018,96.47289989691399,1417.0179161435744,0.33
2023-01-01 05:31:00,54.581101820637215,3.8315808841346444,99.61927546229408,1415.3386081168662,0.331
2023-01-01 05:32:00,50.48238558289917,3.833556165627065,98.12790784082418,1402.0134255578143,0.332
2023-01-01 05:33:00,50.1934456559031,3.8274874367951615,99.3305644845417,1425.2434802178561,0.333
2023-01-01 05:34:00,49.197546815690934,3.9360587995659193,94.40404826127947,1437.9874057826894,0.33399999999999996
2023-01-01 05:35:00,54.36354147025138,3.9783484077497815,95.12483361069602,1402.9465075344854,0.335
2023-01-01 05:36:00,48.83078481925254,3.8876832641779604,95.28990726971445,1404.7212896628869,0.336
2023-01-01 05:37:00,48.23096129286932,4.026685438749265,97.38065111710351,1412.5178573074074,0.337
2023-01-01 05:38:00,47.48364573069352,3.974384674017638,100.77097177811159,1410.7318002153734,0.338
2023-01-01 05:39:00,50.100488696648256,3.9223148124174,94.96207363494389,1400.852759675658,0.3390000000000001
2023-01-01 05:40:00,43.213067158656685,3.9441881806537116,99.1806029926839,1387.9178017396257,0.34
2023-01-01 05:41:00,45.85974637494549,3.9371523444155514,95.10651007177654,1414.660679213906,0.341
2023-01-01 05:42:00,42.37400673635679,3.9325057628242956,101.89995383158733,1402.291212874047,0.342
2023-01-01 05:43:00,40.60389542780121,3.999168734129712,94.63596687221361,1396.892537054276,0.343
2023-01-01 05:44:00,43.74630115093399,4.003982555516204,99.48487653013608,1386.881285791249,0.344
2023-01-01 05:45:00,45.999327693007004,4.034957279076159,99.9502169401764,1394.3295516864118,0.345
2023-01-01 05:46:00,43.649219594168876,3.9042977193012995,99.62435694600721,1375.4650884200091,0.3459999999999999
2023-01-01 05:47:00,46.215054295712186,3.9464741490651853,96.83389890479333,1401.0960943158352,0.347
2023-01-01 05:48:00,45.92238744605812,3.8888701847558202,96.68838679433917,1403.826216531609,0.348
2023-01-01 05:49:00,45.82141422663557,3.9166917126020464,101.56660607982299,1396.7766807665755,0.349
2023-01-01 05:50:00,49.11967308169889,3.839378440255274,101.34681326446993,1385.5769626801216,0.35
2023-01-01 05:51:00,45.98275695655546,3.8587344913534953,101.55456911551164,1400.5886359736658,0.3509999999999999
2023-01-01 05:52:00,48.60986258794657,3.960700834896111,102.03826076485274,1405.0106839573955,0.352
2023-01-01 05:53:00,44.99752041292119,3.8563745128578844,96.9009969011417,1390.9350242050418,0.353
2023-01-01 05:54:00,49.62970635217741,3.9756358967543695,97.09297293091062,1409.0842171856884,0.354
2023-01-01 05:55:00,49.810567926310576,3.9295900070189704,99.13825715917343,1406.4951743459417,0.355
2023-01-01 05:56:00,48.90814076526523,3.8894086982169345,99.78115873512395,1400.125104000293,0.35600000000000004
2023-01-01 05:57:00,53.0618276137073,3.884293007799179,99.83042323758427,1398.9931043215145,0.357
2023-01-01 05:58:00,51.812981044018635,4.112499403020086,101.82235362852946,1404.5530201351642,0.358
2023-01-01 05:59:00,57.804084521678575,3.9739380075174298,103.76382120534883,1398.4527530608193,0.359
2023-01-01 06:00:00,50.532366989310134,4.096781369199297,101.21200958279286,1412.6026272991096,0.36
2023-01-01 06:01:00,56.95680171619982,4.148488708800624,100.43604530787898,1417.4254144731453,0.361
2023-01-01 06:02:00,57.59451145709448,4.095013552855256,103.95848851811816,1425.3441997443101,0.36199999999999993
2023-01-01 06:03:00,57.973442432599555,4.161102256811569,102.03324334834275,1418.4048259397384,0.363
2023-01-01 06:04:00,58.46889502971199,4.238255678048131,103.07420822035704,1421.0479105236216,0.364
2023-01-01 06:05:00,60.61225639986553,4.251268349619468,102.45414872048943,1416.0699225749465,0.365
2023-01-01 06:06:00,63.492235138179076,4.232076873305802,104.05502569101321,1411.5146694172226,0.366
2023-01-01 06:07:00,58.851935045436335,4.281297421020594,101.59903148174057,1417.3332924179351,0.36700000000000005
2023-01-01 06:08:00,61.33947446115354,4.274340456327549,105.32622766713328,1437.1436046285728,0.368
2023-01-01 06:09:00,61.52453567510518,4.236584822651389,104.04939909478234,1430.2711492550286,0.369
2023-01-01 06:10:00,62.01566949839899,4.346627063217131,102.82136753954434,1428.8944798521325,0.37
2023-01-01 06:11:00,65.38595258729686,4.294685511795812,105.64006114777389,1407.3672012558845,0.371
2023-01-01 06:12:00,66.26923973241924,4.186676966367295,103.26838400330662,1429.14926349334,0.37200000000000005
2023-01-01 06:13:00,67.50668174480214,4.296757396766168,103.56945675925775,1413.0161259407498,0.373
2023-01-01 06:14:00,66.76541461894189,4.230015376582094,102.81309923427845,1413.8067519643166,0.374
2023-01-01 06:15:00,66.99728384848353,4.235528190467595,102.00336958538682,1414.7864739115491,0.375
2023-01-01 06:16:00,62.761602512200085,4.239618572628061,106.66429488580266,1418.1621033070023,0.376
2023-01-01 06:17:00,68.40360249058999,4.189678960543117,108.10196310550717,1433.64684691429,0.377
2023-01-01 06:18:00,64.7610501014425,4.311373367915469,105.03388552250668,1426.787051587683,0.37799999999999995
2023-01-01 06:19:00,66.88644673461881,4.14101963118884,104.49140781735193,1414.089446373077,0.379
2023-01-01 06:20:00,61.6079200050085,4.216231833486479,102.6055374604253,1416.513096892854,0.38
2023-01-01 06:21:00,63.32233027271304,4.233961927428231,102.01333046115046,1425.9134840920315,0.381
2023-01-01 06:22:00,65.04748007190943,4.222608449214573,107.9311883796437,1426.3409678668845,0.382
2023-01-01 06:23:00,62.49215494894755,4.220998520039274,102.63488652795473,1418.9689440590646,0.38299999999999995
2023-01-01 06:24:00,60.12991275234392,4.226043684221145,104.38741544028072,1404.2808008951117,0.384
2023-01-01 06:25:00,63.394626670384255,4.223238462331657,107.32149176818935,1409.6247392746272,0.385
2023-01-01 06:26:00,57.51453764657003,4.244639859543619,107.00015252903904,1435.4446477549095,0.386
2023-01-01 06:27:00,58.85431645925545,4.369148647334143,107.52284647007714,1397.3215995563223,0.387
2023-01-01 06:28:00,59.179458329942946,4.317238999517573,106.92644837381854,1410.907562500832,0.38800000000000007
2023-01-01 06:29:00,61.07166529259725,4.475818114258544,106.22429396618315,1426.0488992186934,0.389
2023-01-01 06:30:00,54.933288814508636,4.433447015939788,104.67426865069244,1399.7651576669505,0.39
2023-01-01 06:31:00,54.26681286000377,4.2974096833514555,105.67986078322822,1418.4974693282845,0.391
2023-01-01 06:32:00,52.9115008251215,4.504836615118958,106.35451372471906,1390.964919976012,0.392
2023-01-01 06:33:00,53.281770374079656,4.486120534943119,103.1227580984416,1375.8207098018072,0.393
2023-01-01 06:34:00,53.018490105237746,4.444816895178548,105.28806579591446,1387.5724874090222,0.39399999999999996
2023-01-01 06:35:00,53.11162675733666,4.601815300369742,106.06019211215175,1383.672949986274,0.395
2023-01-01 06:36:00,51.5742430290369,4.53330980495684,105.35735306976878,1372.5425130299882,0.396
2023-01-01 06:37:00,48.268945637110846,4.543405571522739,105.96779309498727,1383.1928981822696,0.397
2023-01-01 06:38:00,50.16529379048491,4.598211690383943,107.89518279001557,1395.5470652877016,0.398
2023-01-01 06:39:00,48.077921344339984,4.642247168607327,108.0330044755123,1378.1284582270519,0.3990000000000001
2023-01-01 06:40:00,48.83025041979202,4.592273300288351,109.35283331487727,1378.9194603536814,0.4
2023-01-01 06:41:00,48.48428028936578,4.586405449942508,103.18254811300508,1395.1841773782303,0.401
2023-01-01 06:42:00,49.77968632906811,4.543935224506585,105.2135946740786,1372.9961596943563,0.402
2023-01-01 06:43:00,45.554342727656,4.626961506759185,108.35588881741911,1385.8763241212764,0.403
2023-01-01 06:44:00,45.0236758408435,4.566943708409717,102.24425229823377,1362.0352329881457,0.4040000000000001
2023-01-01 06:45:00,46.96932682617145,4.53872784362915,103.20807540125777,1369.0885797121016,0.405
2023-01-01 06:46:00,48.50981488165789,4.5217334870702866,104.1441816978512,1376.4752514406523,0.406
2023-01-01 06:47:00,46.43965165271082,4.5806676154717705,109.27024955999877,1390.7782460848298,0.407
2023-01-01 06:48:00,49.1048594207681,4.508105294955796,103.02986085327291,1369.8534694998912,0.408
2023-01-01 06:49:00,48.379662103191315,4.567155398359027,106.93583645873765,1370.2334925651062,0.409
2023-01-01 06:50:00,47.087315006371426,4.48981872445373,104.49420621265998,1382.9030168002307,0.41
2023-01-01 06:51:00,49.20150106236834,4.551009622559621,102.03204446649198,1385.3985250589055,0.4109999999999999
2023-01-01 06:52:00,47.87889816269055,4.53090261948029,109.69333150805468,1371.7811237426529,0.412
2023-01-01 06:53:00,49.980894082943635,4.4830100610339745,104.2461357555381,1378.1484304967403,0.413
2023-01-01 06:54:00,48.18582918741275,4.540545543489148,104.36748960759496,1395.6109032326603,0.414
2023-01-01 06:55:00,51.088686739131084,4.453867313801499,104.43811032192605,1374.4499091265266,0.415
2023-01-01 06:56:00,54.172011877132746,4.548483525400669,104.03347081843302,1391.280034528955,0.41600000000000004
2023-01-01 06:57:00,54.699123859121975,4.532331154507769,107.17131903692527,1384.394325223369,0.417
2023-01-01 06:58:00,55.43256658788912,4.7392013403514035,106.18453001287745,1405.3675803540757,0.418
2023-01-01 06:59:00,55.814674717353085,4.590907300117394,100.49348349415712,1398.9636282993204,0.419
2023-01-01 07:00:00,56.61969209942557,4.8292895313608994,106.13744982594447,1403.8056289430767,0.42
2023-01-01 07:01:00,54.82617042854639,4.7565051457152006,100.44305431288548,1391.4647287134735,0.42100000000000004
2023-01-01 07:02:00,57.99694616210038,4.734730305909928,102.23183944542656,1406.9033853765413,0.42199999999999993
2023-01-01 07:03:00,59.8004015110802,4.829096530260287,98.42979143794211,1408.4151099919513,0.423
2023-01-01 07:04:00,58.178559439277464,4.782088746589762,103.1536543736411,1407.3296216029962,0.424
2023-01-01 07:05:00,57.871488166420185,4.766125096358063,100.21618229179171,1400.9239073250878,0.425
2023-01-01 07:06:00,64.52551801681165,4.859059165039958,98.28593975496828,1406.88175849635,0.426
2023-01-01 07:07:00,63.19798311680828,4.904455824353139,102.7201622803429,1388.1055167785244,0.42699999999999994
2023-01-01 07:08:00,64.27140681628948,4.943372734299922,102.97871957443145,1425.4529426896768,0.428
2023-01-01 07:09:00,65.63642358933923,4.909992157107465,102.81525306473964,1402.891113950062,0.429
2023-01-01 07:10:00,63.14592013687451,4.8601352641949775,96.60409910122956,1406.472000779577,0.43
2023-01-01 07:11:00,64.79346298830075,4.953628286651782,102.5788906650243,1397.342923828658,0.431
2023-01-01 07:12:00,68.99870037199192,4.93692731654105,98.62004237754337,1417.7500789888943,0.43200000000000005
2023-01-01 07:13:00,65.2991652141146,4.884124540696158,103.12140498659862,1416.6050524537864,0.433
2023-01-01 07:14:00,65.92350836278901,4.921330056422952,100.07425436433404,1408.4352749748102,0.434
2023-01-01 07:15:00,65.18602366999565,4.959240515549241,99.14212861498424,1387.903275516843,0.435
2023-01-01 07:16:00,65.00351050072142,4.812029633913539,98.48131801808982,1403.7748829670707,0.436
2023-01-01 07:17:00,68.5474387120223,4.7843424515782695,98.27194434603531,1414.9131790026192,0.43700000000000006
2023-01-01 07:18:00,61.12720205089148,4.792587015249354,96.78588639697404,1412.0353463999495,0.43799999999999994
2023-01-01 07:19:00,64.80642693672162,4.748203015953969,95.8655194651472,1408.0588944417623,0.439
2023-01-01 07:20:00,65.71107432310434,4.842958198852391,97.14454903836565,1403.081031454941,0.44
2023-01-01 07:21:00,68.09875214123008,4.734399188303301,100.1317444519557,1390.144138403208,0.441
2023-01-01 07:22:00,61.790997542997076,4.883798522166758,94.84902278011309,1414.0016016995419,0.442
2023-01-01 07:23:00,60.72496336951611,4.7969387286544976,100.22843032872078,1388.231400836383,0.44299999999999995
2023-01-01 07:24:00,60.81765188026861,4.912829738312692,97.75149691124514,1398.7132119250564,0.444
2023-01-01 07:25:00,63.07841079357912,4.735545544705533,98.95832010627717,1388.401089813109,0.445
2023-01-01 07:26:00,61.007937357315384,4.866426136067068,99.00558298438258,1406.5716296245225,0.446
2023-01-01 07:27:00,56.90989860172318,4.84657095398294,99.1532482461406,1400.2506134236717,0.447
2023-01-01 07:28:00,58.998232103377525,5.006994081821831,97.31219369923805,1388.5862109037485,0.44800000000000006
2023-01-01 07:29:00,60.883160164455106,5.053160070843416,97.35653857553012,1396.7524108491255,0.449
2023-01-01 07:30:00,57.27896080214633,4.8827960551325305,99.03819335190741,1372.5826069245863,0.45
2023-01-01 07:31:00,56.04883114858074,5.074084246998466,95.17926280336492,1384.3644512759608,0.451
2023-01-01 07:32:00,55.150367330986796,5.114108031990526,94.89847341000825,1372.2931318854091,0.452
2023-01-01 07:33:00,54.533835497376224,5.10506275148979,96.39718445197603,1390.8202930730122,0.45300000000000007
2023-01-01 07:34:00,50.208430446438356,5.14372264801834,97.95544304030562,1382.1081622397926,0.45399999999999996
2023-01-01 07:35:00,51.36115199577278,5.162405291117222,101.28711316843423,1382.749430178124,0.455
2023-01-01 07:36:00,50.60263521092248,5.198581075729521,97.62068285941746,1368.7118731121263,0.456
2023-01-01 07:37:00,49.19675589645643,5.114828837513011,101.61740289249981,1379.8154983647903,0.457
2023-01-01 07:38:00,50.81079496277385,5.23947690675883,98.75318810763667,1359.4673004045471,0.458
2023-01-01 07:39:00,47.5268431297375,5.195572968424286,96.93304207831943,1359.3344020260265,0.45899999999999996
2023-01-01 07:40:00,47.51980911930736,5.194069232366934,100.26401027811964,1365.9279273807156,0.46
2023-01-01 07:41:00,45.25920006226563,5.212645730009794,97.62592151112878,1357.1318590390629,0.461
2023-01-01 07:42:00,48.17605595633018,5.11524008578777,98.76733392500905,1372.5749185557247,0.462
2023-01-01 07:43:00,49.047329916184,5.093001555070112,95.7565275861614,1359.952485388777,0.463
2023-01-01 07:44:00,46.292740011112684,5.154739560966632,95.58694833296856,1353.302967796892,0.4640000000000001
2023-01-01 07:45:00,48.589780821307805,5.227176946569041,99.8967771556823,1351.6481809490272,0.465
2023-01-01 07:46:00,46.75086749544287,5.079939699483201,101.19180487610888,1370.5834953545875,0.466
2023-01-01 07:47:00,42.1686252525466,5.138084057725745,103.07973304985735,1338.2462927979834,0.467
2023-01-01 07:48:00,47.406404167639515,5.08538727937395,97.78232885585,1353.8684810467548,0.468
2023-01-01 07:49:00,47.54840300520587,5.073136595989615,102.54929307490654,1378.5081386867698,0.469
2023-01-01 07:50:00,48.59573716167897,5.138434877920399,102.478893799954,1361.7358586175426,0.47
2023-01-01 07:51:00,49.481200926531706,5.152863123339958,99.10272178322876,1373.2341920430274,0.4709999999999999
2023-01-01 07:52:00,48.28070869452711,5.081170237015011,103.10249056353376,1371.4120966993723,0.472
2023-01-01 07:53:00,53.34632389193131,5.199910323261511,102.46159300484389,1366.458644849285,0.473
2023-01-01 07:54:00,51.09982436946406,5.166019529695111,103.10928118520442,1353.1551891253177,0.474
2023-01-01 07:55:00,51.72567265162719,5.151313561395893,105.4156255319738,1357.991299112755,0.475
2023-01-01 07:56:00,54.56169278584476,5.203061419247524,103.54176524101119,1359.438070490106,0.4759999999999999
2023-01-01 07:57:00,54.10190994682856,5.313038850503562,97.32903141607456,1379.390167395504,0.477
2023-01-01 07:58:00,60.222566410311174,5.277002873247454,102.51247867565682,1383.0375719184478,0.478
2023-01-01 07:59:00,55.719899785107515,5.234273984155283,98.9997172166463,1369.3712849442657,0.479
2023-01-01 08:00:00,57.9036309018277,5.299064625236148,102.70290014055426,1379.2122817058307,0.48
2023-01-01 08:01:00,56.761979322942395,5.337354612640351,102.85393550412532,1381.9217162500752,0.48100000000000004
2023-01-01 08:02:00,61.05018799425408,5.3939415036898275,101.7652525108144,1384.4401851332896,0.482
2023-01-01 08:03:00,60.95260673213715,5.400755911272709,101.14196603885439,1377.8104734262906,0.483
2023-01-01 08:04:00,60.64943032911133,5.509080677995348,102.39889465259432,1403.5152888452255,0.484
2023-01-01 08:05:00,60.53012380279659,5.425268218943385,103.04477412265642,1395.5287418637533,0.485
2023-01-01 08:06:00,60.549007923722094,5.368610366758176,103.71167528000552,1390.9865426937579,0.486
2023-01-01 08:07:00,64.83373518134013,5.48017861801169,104.4377075600002,1386.444310317978,0.48699999999999993
2023-01-01 08:08:00,61.97768931371985,5.457395929577022,105.64418486646352,1384.5272119945225,0.488
2023-01-01 08:09:00,68.04211828214977,5.409904102122074,104.08984788065382,1397.9092908221583,0.489
2023-01-01 08:10:00,63.48456353830763,5.451426341295089,107.509296869344,1390.0827875979965,0.49
2023-01-01 08:11:00,66.14370473720948,5.466395084138873,105.10171815971896,1396.8582284188055,0.491
2023-01-01 08:12:00,65.12748261880387,5.535768736041773,107.2479078986091,1377.0280186174507,0.49200000000000005
2023-01-01 08:13:00,67.24184847621521,5.396511248412686,105.00264032046857,1391.0150138115891,0.493
2023-01-01 08:14:00,67.40823331243334,5.478280432460541,111.303071370468,1395.2995589361985,0.494
2023-01-01 08:15:00,68.31460599603915,5.56102403107606,106.94506225600045,1405.9281221080453,0.495
2023-01-01 08:16:00,64.33266096601275,5.430465749134393,109.46632133002018,1386.6671973446882,0.496
2023-01-01 08:17:00,65.70907068898013,5.419114311209162,104.98284582965928,1380.4546196192043,0.49700000000000005
2023-01-01 08:18:00,68.92166006525595,5.457210300744639,105.64078441526246,1398.968352946645,0.498
2023-01-01 08:19:00,67.93755778043402,5.441794597247941,106.18407753442831,1392.8803448063945,0.499
2023-01-01 08:20:00,61.161288981291705,5.484275570816758,111.77612687245836,1375.1002722675426,0.5
2023-01-01 08:21:00,66.35962911693919,5.406538791975552,106.53455258481063,1374.2087447510542,0.501
2023-01-01 08:22:00,62.896518302837706,5.455657456045654,105.43085909829955,1382.8941374888452,0.502
2023-01-01 08:23:00,63.05266031017803,5.466452849906874,109.78471503958038,1386.79513825066,0.503
2023-01-01 08:24:00,62.98319734829608,5.428116553712919,107.3928912729483,1399.6485563367855,0.504
2023-01-01 08:25:00,65.68978031529934,5.457698450122455,106.91839021014371,1372.938606673267,0.505
2023-01-01 08:26:00,59.571971612391444,5.485125558879273,106.20017338071331,1387.0225041307056,0.506
2023-01-01 08:27:00,57.88738324094924,5.449336484038731,108.45109881937971,1359.8218319091702,0.507
2023-01-01 08:28:00,60.59975456173903,5.519892416019738,109.63792074406078,1380.7678426936059,0.508
2023-01-01 08:29:00,58.62424938800859,5.644017057256566,109.11431855530914,1389.906417726689,0.509
2023-01-01 08:30:00,60.06400647750508,5.651885830783557,106.59133244500923,1373.9170471665393,0.51
2023-01-01 08:31:00,55.9140475556208,5.601794373296001,105.5727422984617,1363.4777848269118,0.511
2023-01-01 08:32:00,58.02251761020644,5.659886556880949,99.49436716331363,1380.1671277336507,0.512
2023-01-01 08:33:00,54.637367251687046,5.737348019700626,105.61250428662323,1369.0584784255377,0.513
2023-01-01 08:34:00,54.70086378636947,5.736484766924851,106.71646892098634,1364.9012132058392,0.514
2023-01-01 08:35:00,55.97288697403256,5.776598088002984,107.28654946826397,1351.0726705991053,0.515
2023-01-01 08:36:00,51.52765166759694,5.781812057569248,106.79366003587023,1362.881994021429,0.516
2023-01-01 08:37:00,53.15302640776225,5.780222759673334,112.85465602770478,1350.520226329342,0.517
2023-01-01 08:38:00,49.11135460175005,5.771157555394509,108.14045756267828,1358.751524336742,0.518
2023-01-01 08:39:00,50.14990796404301,5.7253502236165055,104.57474716868578,1354.5550515107273,0.519
2023-01-01 08:40:00,46.25042761878906,5.821214284651857,108.24126181576587,1363.5206573833605,0.52
2023-01-01 08:41:00,47.67090548561552,5.77322688164737,107.58130628126942,1345.7190316421957,0.521
2023-01-01 08:42:00,46.20336431933219,5.696384180536406,104.55526374783713,1348.9854023874693,0.522
2023-01-01 08:43:00,50.50502919917143,5.74339071464701,107.07834091394957,1357.6701803543353,0.523
2023-01-01 08:44:00,51.392377768219,5.803405653554417,107.39602665375418,1346.7491863770992,0.524
2023-01-01 08:45:00,47.16559611133612,5.654191780936704,108.20954275482818,1348.5347385431119,0.525
2023-01-01 08:46:00,46.39870468151509,5.687732605158434,102.42430852479083,1344.542248277483,0.526
2023-01-01 08:47:00,45.495634999242,5.736183005758382,107.07775797767621,1347.0505895971737,0.527
2023-01-01 08:48:00,48.93851758925259,5.791507406940467,108.3987355720002,1355.688445395055,0.528
2023-01-01 08:49:00,47.594972714237166,5.765684320898953,109.14356833309122,1367.8382148491562,0.529
2023-01-01 08:50:00,48.19231327945907,5.788479190553056,102.69786494710713,1333.3944800388288,0.53
2023-01-01 08:51:00,53.13400729111436,5.7252834408067965,104.63304795343069,1338.4194708293662,0.531
2023-01-01 08:52:00,49.9557544421337,5.710088788739821,104.5955521584443,1350.7223414557961,0.532
2023-01-01 08:53:00,52.47699307708871,5.772713144184821,105.80787722089109,1353.863825508498,0.533
2023-01-01 08:54:00,52.23806965690444,5.699925984378622,103.88582677681839,1352.5677760462997,0.534
2023-01-01 08:55:00,50.31458918531914,5.714528297109825,102.53830808303424,1350.7172142713193,0.535
2023-01-01 08:56:00,50.28287282356575,5.72793102869386,104.1539111992586,1345.5416920952705,0.536
2023-01-01 08:57:00,55.93987417364191,5.865665705819007,102.79216819288622,1353.4620110411784,0.537
2023-01-01 08:58:00,59.39910413355598,5.797597306818562,104.33702137770877,1369.5141323736236,0.538
2023-01-01 08:59:00,57.66969043816444,5.919239001344038,101.33754500752298,1364.0900984974623,0.539
2023-01-01 09:00:00,59.348180366368254,5.907422514182553,100.65538068790413,1371.7556189790491,0.54
2023-01-01 09:01:00,57.35087202150556,5.985878151559005,105.07420065523522,1354.8064285656417,0.541
2023-01-01 09:02:00,62.23890559230353,5.905404555239326,106.73241291127061,1383.0996670234838,0.542
2023-01-01 09:03:00,63.24017885351355,5.957502742395147,105.57737012824533,1364.811493374874,0.543
2023-01-01 09:04:00,60.83496948614964,6.037013935766718,101.53659036001416,1376.8867491409871,0.544
2023-01-01 09:05:00,64.26581754766627,6.015054545043438,103.54115911764974,1372.4991946802998,0.545
2023-01-01 09:06:00,60.53501682157881,5.930438149205382,99.81234946369852,1369.8555616601489,0.546
2023-01-01 09:07:00,66.3441299971065,6.000839216916338,101.95951883037817,1380.9607975398303,0.547
