soc,price,load,dispatch_action,reward,next_soc,next_price,next_load
0.948548689056994,0.6797152022770784,0.7649376880280814,-0.04415331484760678,-0.03442701081760525,0.95,0.6267766952966369,0.7914213562373096
0.95,0.6043175543144943,0.8144273750371814,-0.22475890741078552,-0.15830164397796234,0.95,0.575,0.8232050807568878
0.95,0.598178991647538,0.9089282334510838,-0.1544089552001155,-0.1078050886429665,0.95,0.5147047612756303,0.8431851652578137
0.95,0.5263669239887852,0.828399372190947,-0.37096028007116305,-0.23235724955019266,0.95,0.45000000000000007,0.8500000000000001
0.95,0.43794561273939564,0.8172131427670376,-0.4,-0.21517824509575828,0.95,0.38529523872436994,0.8431851652578137
0.95,0.4197424375642829,0.8513710407985869,-0.4,-0.2078969750257132,0.95,0.32499999999999996,0.8232050807568878
0.95,0.318819552696075,0.8180189482835847,-0.4,-0.16752782107843,0.95,0.27322330470336315,0.7914213562373096
0.95,0.2725765623294588,0.8073421743780516,-0.4,-0.14903062493178354,0.95,0.2334936490538904,0.75
0.95,0.22665059123924938,0.7077925750319441,-0.4,-0.13066023649569977,0.95,0.20851854342773293,0.7017638090205041
0.95,0.20328730540640488,0.703458709780301,-0.4,-0.12131492216256197,0.95,0.2,0.65
0.95,0.19931050269930736,0.6516125768897151,-0.4,-0.11972420107972295,0.95,0.20851854342773293,0.5982361909794958
0.95,0.19021605023814292,0.6104541077915598,-0.4,-0.11608642009525719,0.95,0.23349364905389036,0.55
0.95,0.21042015072589515,0.5547534415149921,-0.4,-0.12416806029035807,0.95,0.2732233047033631,0.5085786437626905
0.95,0.28876476388318106,0.5057200701522724,-0.4,-0.15550590555327243,0.95,0.325,0.47679491924311224
0.95,0.3124131103133099,0.49082951273040193,-0.4,-0.16496524412532398,0.95,0.3852952387243698,0.4568148347421863
0.95,0.3978833188464138,0.4607710491358209,-0.4,-0.19915332753856554,0.95,0.45,0.45
0.95,0.451891850659154,0.4735406614839506,-0.348621085492937,-0.19240113605150014,0.95,0.5147047612756301,0.4568148347421863
0.95,0.49861422867113386,0.4025705133360639,-0.24490401419257152,-0.14660302755435062,0.95,0.575,0.4767949192431123
0.95,0.5801331746142452,0.4253603423782286,-0.23549121293956773,-0.16016538625034743,0.95,0.6267766952966369,0.5085786437626905
0.95,0.6422141811440335,0.5001883388287037,-0.13228179924990605,-0.09818142731052844,0.95,0.6665063509461097,0.55
0.95,0.694523988152369,0.5185813856084858,-0.06812168565918808,-0.05412431336960016,0.95,0.6914814565722671,0.5982361909794959
0.95,0.6957091860732325,0.6099498389411123,-0.0016190691731146067,-0.0012883082139352854,0.95,0.7,0.65
0.95,0.7182247608913789,0.6559573586204456,0.03180633828398882,0.0196634658804493,0.9474554929372808,0.6914814565722671,0.7017638090205042
0.9474554929372808,0.6862972713859654,0.7036447581176056,-0.03314177826819481,-0.026059289821160268,0.95,0.6665063509461097,0.75
0.95,0.6708083136624904,0.7731761942274828,-0.03603024540902282,-0.027772412704574565,0.95,0.6267766952966369,0.7914213562373096
0.95,0.6276610353546406,0.7671475766890784,-0.1251248840649036,-0.09104850268729713,0.95,0.575,0.8232050807568878
0.95,0.574439644302085,0.8290005281512838,-0.09801426818985226,-0.06610470817449313,0.95,0.5147047612756303,0.8431851652578137
0.95,0.5042293057048055,0.8558538358315745,-0.2602329380805768,-0.15724036749794856,0.95,0.45000000000000007,0.8500000000000001
0.95,0.4519600382819877,0.9201353535751651,-0.4,-0.2207840153127951,0.95,0.38529523872436994,0.8431851652578137
0.95,0.3917770231707709,0.8192209929110242,-0.4,-0.1967108092683084,0.95,0.32499999999999996,0.8232050807568878
0.95,0.32997867820793314,0.8485942026261197,-0.4,-0.17199147128317327,0.95,0.27322330470336315,0.7914213562373096
0.95,0.29840560169005786,0.7885723969195294,-0.4,-0.15936224067602317,0.95,0.2334936490538904,0.75
0.95,0.2875733511994781,0.7618271294832609,-0.4,-0.15502934047979125,0.95,0.20851854342773293,0.7017638090205041
0.95,0.19463326818277155,0.6734834115845638,-0.4,-0.11785330727310864,0.95,0.2,0.65
0.95,0.19271245414213517,0.6538208742696946,-0.4,-0.11708498165685408,0.95,0.20851854342773293,0.5982361909794958
0.95,0.22314839158655161,0.5728338681929752,-0.4,-0.12925935663462065,0.95,0.23349364905389036,0.55
0.95,0.23797959519752224,0.568028778540997,-0.4,-0.13519183807900892,0.95,0.2732233047033631,0.5085786437626905
0.95,0.2570342301214165,0.5289031890254323,-0.4,-0.14281369204856662,0.95,0.325,0.47679491924311224
0.95,0.3145692271042723,0.4484763135014522,-0.4,-0.16582769084170895,0.95,0.3852952387243698,0.4568148347421863
0.95,0.3979636695449168,0.4749646360125525,-0.4,-0.19918546781796673,0.95,0.45,0.45
0.95,0.5062529849647744,0.39872321688269535,-0.3475393515966937,-0.21069676929821782,0.95,0.5147047612756301,0.4568148347421863
0.95,0.5023812595921396,0.43129024607070554,-0.37030727299197613,-0.2230661615410369,0.95,0.575,0.4767949192431123
0.95,0.5690069387188926,0.44029680778443014,-0.19973747354479035,-0.133625755723646,0.95,0.6267766952966369,0.5085786437626905
0.95,0.6278106617252093,0.5230095037056002,-0.10289758483027342,-0.07488995930524717,0.95,0.6665063509461097,0.55
0.95,0.6785664880146431,0.5387977318952836,0.05390690215364813,0.0311887270587852,0.9456874478277081,0.6914814565722671,0.5982361909794959
0.9456874478277081,0.6961700789019091,0.5423616484007521,-0.07241362719761374,-0.05765356327949756,0.95,0.7,0.65
0.95,0.6651899402194437,0.6505200388745392,-0.07830535087350113,-0.05991846675375689,0.95,0.6914814565722671,0.7017638090205042
0.95,0.6821129426142779,0.7620915923925196,-0.01938144237473755,-0.015158476927815042,0.95,0.6665063509461097,0.75
0.95,0.6810283181750364,0.7220677953617369,-0.09841476730399598,-0.07686472019102755,0.95,0.6267766952966369,0.7914213562373096
0.95,0.627512805278576,0.7966115704268764,-0.2215463704378588,-0.16117782145653325,0.95,0.575,0.8232050807568878
0.95,0.5713938595430093,0.823627243243093,-0.22366666897404253,-0.15016842813361103,0.95,0.5147047612756303,0.8431851652578137
0.95,0.4984369530286967,0.8269991098001795,-0.33118753013559465,-0.19819485641544493,0.95,0.45000000000000007,0.8500000000000001
0.95,0.451816000472201,0.8681437474765171,-0.3382331890441549,-0.18664248560530344,0.95,0.38529523872436994,0.8431851652578137
0.95,0.37940828425382495,0.829500479374353,-0.4,-0.19176331370153,0.95,0.32499999999999996,0.8232050807568878
0.95,0.33721689832821705,0.8101790677591212,-0.4,-0.17488675933128683,0.95,0.27322330470336315,0.7914213562373096
0.95,0.2928150115264826,0.8301719502070698,-0.4,-0.15712600461059306,0.95,0.2334936490538904,0.75
0.95,0.21616532628070156,0.7504169462799753,-0.4,-0.12646613051228064,0.95,0.20851854342773293,0.7017638090205041
0.95,0.2065570720570828,0.6822859214322,-0.4,-0.12262282882283312,0.95,0.2,0.65
0.95,0.20185358892058008,0.6269493302135627,-0.4,-0.12074143556823205,0.95,0.20851854342773293,0.5982361909794958
0.95,0.19263767259375586,0.5652464406041655,-0.4,-0.11705506903750236,0.95,0.23349364905389036,0.55
0.95,0.23651207959002027,0.567378459139628,-0.4,-0.13460483183600813,0.95,0.2732233047033631,0.5085786437626905
0.95,0.27876909532758004,0.5231310967746143,-0.4,-0.15150763813103202,0.95,0.325,0.47679491924311224
0.95,0.2992618511892725,0.5242798026463122,-0.4,-0.159704740475709,0.95,0.3852952387243698,0.4568148347421863
0.95,0.364416357294997,0.4556418671056897,-0.4,-0.18576654291799882,0.95,0.45,0.45
0.95,0.43194986987113415,0.440850803438607,-0.3606064093107935,-0.19182453250757356,0.95,0.5147047612756301,0.4568148347421863
0.95,0.4985848890989942,0.4150046602112012,-0.27499298530651906,-0.16460664561270405,0.95,0.575,0.4767949192431123
0.95,0.5848459382387607,0.45817936062365244,-0.27183944344820477,-0.18616813869858834,0.95,0.6267766952966369,0.5085786437626905
0.95,0.6118842281678657,0.5069375106572124,-0.09389005325401045,-0.06683884809337104,0.95,0.6665063509461097,0.55
0.95,0.6457747114487166,0.5474644035546559,-0.06758069983218021,-0.05039997691684652,0.95,0.6914814565722671,0.5982361909794959
0.95,0.6438561097698287,0.6292497760176629,-0.16333836395557882,-0.12150023998816527,0.95,0.7,0.65
0.95,0.7066399098691386,0.6574004944883224,0.044189184376900205,0.026806922827593487,0.946464865249848,0.6914814565722671,0.7017638090205042
0.946464865249848,0.702499944190138,0.6304450942686047,-0.052660938272470995,-0.04226040002465828,0.95,0.6665063509461097,0.75
0.95,0.6692704535331753,0.7441506034164064,-0.04221378321239852,-0.032473816157152946,0.95,0.6267766952966369,0.7914213562373096
0.95,0.6425640264100311,0.8096749083302,-0.1168677075126766,-0.08678175544792296,0.95,0.575,0.8232050807568878
0.95,0.5380732597775904,0.8095406432912433,-0.24207170292666666,-0.15445948058633066,0.95,0.5147047612756303,0.8431851652578137
0.95,0.4928958162246207,0.862123407161461,-0.28523661079970364,-0.16911559317723476,0.95,0.45000000000000007,0.8500000000000001
0.95,0.4525373395259169,0.7580866040106282,-0.4,-0.22101493581036677,0.95,0.38529523872436994,0.8431851652578137
0.95,0.42301902189549156,0.8267890314669624,-0.4,-0.20920760875819663,0.95,0.32499999999999996,0.8232050807568878
0.95,0.3497049477662054,0.823605748503198,-0.4,-0.17988197910648218,0.95,0.27322330470336315,0.7914213562373096
0.95,0.27876247820775046,0.8051781303236747,-0.4,-0.1515049912831002,0.95,0.2334936490538904,0.75
0.95,0.24744341529231034,0.818322913456683,-0.4,-0.13897736611692416,0.95,0.20851854342773293,0.7017638090205041
0.95,0.17691175707082224,0.7151636544788712,-0.4,-0.11076470282832891,0.95,0.2,0.65
0.95,0.22405401613072293,0.6372018505082271,-0.4,-0.12962160645228918,0.95,0.20851854342773293,0.5982361909794958
0.95,0.22707339141875704,0.6754117140885877,-0.4,-0.13082935656750283,0.95,0.23349364905389036,0.55
0.95,0.22334563752588185,0.5408164285462014,-0.4,-0.12933825501035276,0.95,0.2732233047033631,0.5085786437626905
0.95,0.255422889708091,0.42569837859247817,-0.4,-0.14216915588323642,0.95,0.325,0.47679491924311224
0.95,0.3323871611939981,0.4619982638779349,-0.4,-0.17295486447759925,0.95,0.3852952387243698,0.4568148347421863
0.95,0.3855627549786871,0.4955457063977104,-0.4,-0.19422510199147486,0.95,0.45,0.45
0.95,0.46652814619786515,0.4583772466180069,-0.3017685491080241,-0.17096037670698833,0.95,0.5147047612756301,0.4568148347421863
0.95,0.5158235482782781,0.4716984559848499,-0.2779480309000806,-0.1711669426258481,0.95,0.575,0.4767949192431123
0.95,0.5692342908374536,0.4889443888108526,-0.10442925143393547,-0.06988763602607594,0.95,0.6267766952966369,0.5085786437626905
0.95,0.6213687564547281,0.521162590548288,-0.07505791777443564,-0.054144436807025874,0.95,0.6665063509461097,0.55
0.95,0.6893114165649953,0.550351492531581,-0.15520231030037512,-0.12250295539734904,0.95,0.6914814565722671,0.5982361909794959
0.95,0.7018155129452365,0.5316519632208043,0.05622013096491632,0.03383414695449949,0.9455023895228066,0.7,0.65
0.9455023895228066,0.7033894774238652,0.6799902205961597,-0.0564232523915001,-0.045329847253362116,0.95,0.6914814565722671,0.7017638090205042
0.95,0.6604313071062661,0.7095864405447392,-0.08103321133840793,-0.06162019081708385,0.95,0.6665063509461097,0.75
0.95,0.6566755344229663,0.7525398384219829,0.05338509623606255,0.029718176977431607,0.945729192301115,0.6267766952966369,0.7914213562373096
0.945729192301115,0.6434672062440181,0.8229063144132092,-0.05918569989719705,-0.04400262695216596,0.95,0.575,0.8232050807568878
0.95,0.6045892428770439,0.8175029305698654,-0.26585420106819885,-0.1873180102463236,0.95,0.5147047612756303,0.8431851652578137
0.95,0.5109330386155101,0.8675372365577088,-0.3520904618324885,-0.2151036957148605,0.95,0.45000000000000007,0.8500000000000001
0.95,0.4464726809902135,0.8292469077099307,-0.3251895159225232,-0.17770718659609097,0.95,0.38529523872436994,0.8431851652578137
0.95,0.4002843790325012,0.8627313838771326,-0.4,-0.2001137516130005,0.95,0.32499999999999996,0.8232050807568878
0.95,0.3242550149489574,0.8291317692327129,-0.4,-0.169702005979583,0.95,0.27322330470336315,0.7914213562373096
0.95,0.2294944651283518,0.7959237901476603,-0.4,-0.13179778605134074,0.95,0.2334936490538904,0.75
